邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,101,40.78600000000001,0.4038217821782179,1.37,0.128
Neural crest,112,36.28,0.32392857142857145,1.175,0.096
Branchial arch,70,31.358000000000008,0.4479714285714287,1.266,0.129
Brain_1_13_Target,28,14.929,0.5331785714285714,1.346,0.189
Sclerotome,23,14.081,0.6122173913043478,1.469,0.435
Cavity,4,1.6649999999999998,0.41624999999999995,0.424,0.413
