邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Brain,101,101,202,40.78600000000001,40.78600000000001,81.57200000000002,0.4038217821782179,0.4038217821782179,0.4038217821782179
Neural crest,112,111,223,36.28,44.67300000000001,80.953,0.32392857142857145,0.40245945945945955,0.36301793721973097
Branchial arch,70,92,162,31.358000000000008,49.52100000000001,80.87900000000002,0.4479714285714287,0.5382717391304349,0.4992530864197532
Sclerotome,23,44,67,14.081,36.30100000000001,50.382000000000005,0.6122173913043478,0.8250227272727275,0.7519701492537314
Brain_1_13_Target,28,50,78,14.929,25.4,40.329,0.5331785714285714,0.508,0.5170384615384616
Cavity,4,3,7,1.6649999999999998,1.862,3.527,0.41624999999999995,0.6206666666666667,0.5038571428571429
