邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Branchial arch,92,49.52100000000001,0.5382717391304349,1.69,0.102
Neural crest,111,44.67300000000001,0.40245945945945955,1.266,0.102
Brain,101,40.78600000000001,0.4038217821782179,1.37,0.128
Sclerotome,44,36.30100000000001,0.8250227272727275,1.848,0.442
Brain_1_13_Target,50,25.4,0.508,1.411,0.154
Cavity,3,1.862,0.6206666666666667,0.868,0.291
