邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,138,53.032,0.3842898550724637,1.144,0.112
Neural crest,137,53.001999999999995,0.38687591240875907,1.478,0.101
Neural crest_1_14_Target,124,50.881,0.4103306451612903,1.379,0.132
Branchial arch,95,42.43,0.44663157894736844,1.719,0.102
Sclerotome,46,37.50000000000001,0.815217391304348,1.902,0.443
Brain,94,29.388999999999996,0.3126489361702127,1.189,0.096
Cavity,22,7.632000000000001,0.34690909090909094,1.126,0.142
