cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,471,111.2,238.4,6.3,20.04
Brain,target,73,108.1,243.8,0.0,0.0
Cavity,single_cluster,344,117.6,236.1,12.2,15.33
Neural crest,single_cluster,109,108.9,226.5,17.3,10.72
Notochord,single_cluster,130,113.3,227.3,17.2,10.82
