cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,541,91.9,228.3,10.0,17.4
Brain,target,62,82.7,224.6,0.0,0.0
Cavity,single_cluster,75,89.7,231.9,10.1,22.61
Neural crest,single_cluster,102,87.5,211.2,14.2,11.19
