邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,113,52.93800000000003,0.46847787610619496,1.403,0.114
Brain,135,46.764999999999986,0.34640740740740733,1.183,0.084
Neural crest,110,42.05600000000001,0.38232727272727285,1.284,0.093
Brain_1_24_Target,75,28.171,0.3756133333333333,0.934,0.101
