邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,135,46.764999999999986,0.34640740740740733,1.183,0.084
Brain_1_24_Target,100,41.20399999999999,0.41203999999999996,1.211,0.095
Neural crest,110,35.919999999999995,0.32654545454545447,1.192,0.095
Notochord,45,22.709999999999994,0.5046666666666665,1.258,0.159
