邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.591,0.0
Brain,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.43,0.0
Brain,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.208,0.0
Brain,发送,4,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,1.112,0.0
Brain,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,0.974,0.0
Brain,发送,6,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.954,0.0
Brain,发送,7,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.948,0.0
Brain,发送,8,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.818,0.0
Brain,发送,9,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.798,0.0
Brain,发送,10,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.767,0.0
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.175,0.0
Brain,接收,2,CDH2_CDH2,Neural crest,CDH2,CDH2,0.678,0.0
Brain,接收,3,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.665,0.0
Brain,接收,4,NTN1_UNC5C,Neural crest,UNC5C,NTN1,0.565,0.0
Brain,接收,5,TENM3_ADGRL1,Neural crest,ADGRL1,TENM3,0.503,0.006
Brain,接收,6,NCAM1_AGRN,Neural crest,AGRN,NCAM1,0.481,0.005
Brain,接收,7,NRXN1_DAG1,Neural crest,DAG1,NRXN1,0.478,0.0
Brain,接收,8,LRFN4_PTPRD,Neural crest,PTPRD,LRFN4,0.463,0.0
Brain,接收,9,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.45,0.0
Brain,接收,10,NCAM1_FGFR1,Neural crest,FGFR1,NCAM1,0.445,0.002
Branchial arch,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.664,0.0
Branchial arch,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.65,0.0
Branchial arch,发送,3,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,1.101,0.005
Branchial arch,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.999,0.0
Branchial arch,发送,5,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,0.982,0.0
Branchial arch,发送,6,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.843,0.0
Branchial arch,发送,7,FN1_integrin_aVb1_complex,Neural crest,FN1,integrin,0.831,0.002
Branchial arch,发送,8,FN1_integrin_aVb5_complex,Neural crest,FN1,integrin,0.823,0.0
Branchial arch,发送,9,FN1_integrin_a3b1_complex,Neural crest,FN1,integrin,0.806,0.0
Branchial arch,发送,10,COL18A1_integrin_a11b1_complex,Neural crest,COL18A1,integrin,0.788,0.0
Branchial arch,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.796,0.0
Branchial arch,接收,2,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.782,0.0
Branchial arch,接收,3,DLK1_NOTCH2,Neural crest,NOTCH2,DLK1,1.413,0.0
Branchial arch,接收,4,DLK1_NOTCH1,Neural crest,NOTCH1,DLK1,1.383,0.0
Branchial arch,接收,5,DLK1_NOTCH3,Neural crest,NOTCH3,DLK1,1.323,0.0
Branchial arch,接收,6,PPIA_BSG,Neural crest,BSG,PPIA,1.151,0.003
Branchial arch,接收,7,COL18A1_integrin_a1b1_complex,Neural crest,integrin,COL18A1,0.788,0.026
Branchial arch,接收,8,COL18A1_integrin_a11b1_complex,Neural crest,integrin,COL18A1,0.779,0.034
Branchial arch,接收,9,MPZL1_MPZL1,Neural crest,MPZL1,MPZL1,0.75,0.042
Branchial arch,接收,10,PDGFC_PDGFRA,Neural crest,PDGFRA,PDGFC,0.664,0.0
Cavity,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.402,0.016
Cavity,发送,2,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.026,0.0
Cavity,发送,3,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.691,0.0
Cavity,发送,4,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.647,0.001
Cavity,发送,5,APP_FPR2,Neural crest,APP,FPR2,0.637,0.004
Cavity,发送,6,APP_TNFRSF21,Neural crest,APP,TNFRSF21,0.555,0.023
Cavity,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.121,0.014
Cavity,接收,2,EFNA2_EPHA7,Neural crest,EPHA7,EFNA2,0.392,0.011
Mesenchyme,发送,1,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.694,0.0
Mesenchyme,发送,2,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,1.539,0.001
Mesenchyme,发送,3,COL18A1_integrin_a11b1_complex,Neural crest,COL18A1,integrin,1.483,0.003
Mesenchyme,发送,4,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,1.468,0.001
Mesenchyme,发送,5,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,1.362,0.003
Mesenchyme,发送,6,FN1_integrin_a11b1_complex,Neural crest,FN1,integrin,1.346,0.008
Mesenchyme,发送,7,COL1A2_integrin_a11b1_complex,Neural crest,COL1A2,integrin,1.33,0.0
Mesenchyme,发送,8,CDH6_CDH6,Neural crest,CDH6,CDH6,1.258,0.017
Mesenchyme,发送,9,COL4A2_integrin_a11b1_complex,Neural crest,COL4A2,integrin,1.148,0.003
Mesenchyme,发送,10,WNT5A_SFRP2,Neural crest,WNT5A,SFRP2,1.137,0.011
Mesenchyme,接收,1,VEGFA_KDR,Neural crest,KDR,VEGFA,1.281,0.0
Mesenchyme,接收,2,CDH6_CDH6,Neural crest,CDH6,CDH6,1.258,0.017
Mesenchyme,接收,3,VEGFA_NRP2,Neural crest,NRP2,VEGFA,1.213,0.0
Mesenchyme,接收,4,VEGFA_FLT1,Neural crest,FLT1,VEGFA,1.204,0.0
Mesenchyme,接收,5,VEGFA_FLT1_complex,Neural crest,FLT1,VEGFA,1.204,0.0
Mesenchyme,接收,6,VEGFA_NRP1,Neural crest,NRP1,VEGFA,1.202,0.0
Mesenchyme,接收,7,TENM2_ADGRL2,Neural crest,ADGRL2,TENM2,1.178,0.028
Mesenchyme,接收,8,COL4A2_integrin_a1b1_complex,Neural crest,integrin,COL4A2,1.17,0.023
Mesenchyme,接收,9,COL4A2_integrin_a11b1_complex,Neural crest,integrin,COL4A2,1.162,0.023
Mesenchyme,接收,10,VTN_integrin_aVb1_complex,Neural crest,integrin,VTN,1.154,0.029
Neural crest,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.598,0.0
Neural crest,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.584,0.0
Neural crest,发送,3,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.016,0.0
Neural crest,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.008,0.0
Neural crest,发送,5,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,0.998,0.0
Neural crest,发送,6,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.86,0.0
Neural crest,发送,7,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.852,0.0
Neural crest,发送,8,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.805,0.0
Neural crest,发送,9,COL18A1_integrin_a11b1_complex,Neural crest,COL18A1,integrin,0.796,0.0
Neural crest,发送,10,DLK1_NOTCH2,Neural crest,DLK1,NOTCH2,0.794,0.006
Neural crest,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.598,0.0
Neural crest,接收,2,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.584,0.0
Neural crest,接收,3,COL3A1_integrin_a1b1_complex,Neural crest,integrin,COL3A1,1.016,0.0
Neural crest,接收,4,COL3A1_integrin_a11b1_complex,Neural crest,integrin,COL3A1,1.008,0.0
