邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,53,21.603,0.4076037735849057,1.184,0.131
Sclerotome,51,18.839000000000002,0.3693921568627451,1.181,0.123
Brain,18,10.778999999999998,0.5988333333333332,1.191,0.148
Mesenchyme_1_92_Target,8,7.9879999999999995,0.9984999999999999,1.928,0.435
Mesenchyme,18,7.554999999999998,0.4197222222222221,1.102,0.144
Cavity,5,1.101,0.2202,0.3,0.158
