邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Neural crest,53,27,80,21.603,12.856000000000002,34.459,0.4076037735849057,0.4761481481481482,0.43073750000000005
Mesenchyme_1_92_Target,8,35,43,7.9879999999999995,24.205,32.193,0.9984999999999999,0.6915714285714285,0.7486744186046511
Sclerotome,51,16,67,18.839000000000002,8.014000000000001,26.853,0.3693921568627451,0.5008750000000001,0.40079104477611943
Brain,18,29,47,10.778999999999998,8.022,18.801,0.5988333333333332,0.27662068965517245,0.40002127659574466
Mesenchyme,18,18,36,7.554999999999998,7.554999999999998,15.109999999999996,0.4197222222222221,0.4197222222222221,0.4197222222222221
Cavity,5,7,12,1.101,1.666,2.767,0.2202,0.238,0.23058333333333333
