邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,34,17.025,0.5007352941176471,0.976,0.208
Brain,26,10.273000000000001,0.39511538461538465,0.69,0.185
Neural crest,25,7.835999999999999,0.31344,0.61,0.173
Branchial arch,8,6.054999999999999,0.7568749999999999,1.494,0.408
Cavity_1_9_Target,1,0.233,0.233,0.233,0.233
