邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,217,69.62900000000003,0.32087096774193563,1.138,0.095
Neural crest,134,52.41999999999999,0.3911940298507462,1.149,0.105
Mesenchyme,91,38.94299999999999,0.42794505494505486,1.49,0.115
Sclerotome,65,37.245000000000005,0.5730000000000001,1.245,0.182
Brain_1_42_Target,38,16.978999999999996,0.4468157894736841,1.087,0.12
Cavity,4,1.3199999999999998,0.32999999999999996,0.469,0.249
