邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,168,74.36200000000001,0.44263095238095246,1.76,0.113
Neural crest_1_70_Target,117,63.10200000000002,0.5393333333333334,1.836,0.118
Branchial arch,112,54.69599999999999,0.48835714285714277,1.928,0.119
AGM,98,50.276999999999994,0.5130306122448979,1.888,0.131
Notochord,97,49.629,0.511639175257732,1.79,0.13
Brain,106,49.619,0.4681037735849057,1.664,0.111
Sclerotome,86,42.78099999999999,0.4974534883720929,1.783,0.128
Liver,53,27.046,0.5103018867924528,1.908,0.157
Cavity,44,23.76000000000001,0.5400000000000001,1.523,0.125
