cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
AGM,single_cluster,148,111.3,159.2,23.2,8.22
Brain,single_cluster,281,107.6,234.4,52.1,23.55
Cavity,single_cluster,289,115.0,201.9,20.0,41.14
Cavity,target,9,111.2,182.3,0.0,0.0
Connective tissue,single_cluster,105,98.7,164.8,21.5,6.88
Dermomyotome,single_cluster,91,111.9,151.8,30.6,8.88
Liver,single_cluster,2,116.5,157.0,25.9,1.0
Mesenchyme,single_cluster,61,111.1,149.4,32.9,10.47
Neural crest,single_cluster,4,94.5,231.5,51.9,20.71
