邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Sclerotome,118,45.35899999999998,0.3843983050847456,1.692,0.125
Dermomyotome,57,20.964999999999996,0.3678070175438596,1.325,0.15
AGM,51,16.895999999999997,0.3312941176470588,1.712,0.113
Mesenchyme,29,12.243000000000002,0.4221724137931035,1.255,0.149
Mesenchyme_1_95_Target,33,10.640999999999998,0.3224545454545454,0.758,0.11
