邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.543,0.0
Brain,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.378,0.0
Brain,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.225,0.0
Brain,发送,4,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,0.997,0.027
Brain,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,0.995,0.0
Brain,发送,6,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.881,0.0
Brain,发送,7,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.835,0.0
Brain,发送,8,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.829,0.0
Brain,发送,9,CADM1_CADM1,Neural crest,CADM1,CADM1,0.809,0.0
Brain,发送,10,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.756,0.0
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.201,0.0
Brain,接收,2,CADM1_CADM1,Neural crest,CADM1,CADM1,0.809,0.0
Brain,接收,3,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.665,0.0
Brain,接收,4,Cholesterol_byDHCR24_RORA,Neural crest,byDHCR24,Cholesterol,0.654,0.013
Brain,接收,5,NTN1_UNC5C,Neural crest,UNC5C,NTN1,0.538,0.0
Brain,接收,6,TENM2_ADGRL2,Neural crest,ADGRL2,TENM2,0.496,0.015
Brain,接收,7,EFNA2_EPHA7,Neural crest,EPHA7,EFNA2,0.495,0.0
Brain,接收,8,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.495,0.0
Brain,接收,9,TENM3_ADGRL3,Neural crest,ADGRL3,TENM3,0.493,0.049
Brain,接收,10,TENM3_ADGRL1,Neural crest,ADGRL1,TENM3,0.485,0.0
Branchial arch,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.742,0.0
Branchial arch,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.722,0.0
Branchial arch,发送,3,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.09,0.0
Branchial arch,发送,4,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.086,0.0
Branchial arch,发送,5,LRFN4_PTPRF,Neural crest,LRFN4,PTPRF,0.995,0.001
Branchial arch,发送,6,LRRC4C_PTPRF,Neural crest,LRRC4C,PTPRF,0.985,0.001
Branchial arch,发送,7,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.924,0.0
