邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Neural crest,150,150,300,57.102000000000004,57.102000000000004,114.20400000000001,0.38068,0.38068,0.38068
Notochord,134,129,263,59.66199999999997,51.24500000000001,110.90699999999998,0.44523880597014903,0.39724806201550394,0.42169961977186304
Branchial arch,87,81,168,39.91899999999998,39.731,79.64999999999998,0.4588390804597699,0.4905061728395062,0.4741071428571427
Brain,102,92,194,43.263,30.399999999999995,73.663,0.4241470588235294,0.3304347826086956,0.3797061855670103
Neural crest_1_60_Target,59,61,120,27.874999999999996,27.741999999999997,55.61699999999999,0.47245762711864403,0.4547868852459016,0.4634749999999999
Sclerotome,13,45,58,8.193999999999999,35.415,43.608999999999995,0.6303076923076922,0.787,0.7518793103448275
Cavity,11,7,18,7.904,3.419,11.323,0.7185454545454545,0.48842857142857143,0.6290555555555556
