邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,127,51.32199999999999,0.4041102362204724,1.183,0.111
Neural crest,145,50.547999999999995,0.3486068965517241,1.152,0.115
Notochord,104,48.91900000000003,0.4703750000000003,1.38,0.108
Neural crest_1_28_Target,103,42.525000000000006,0.41286407766990296,1.17,0.087
Branchial arch,77,37.613000000000014,0.4884805194805197,1.491,0.098
Sclerotome,15,9.862,0.6574666666666666,1.318,0.455
Cavity,5,3.282,0.6564,1.0,0.205
