cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,979,117.4,224.3,7.1,35.19
Branchial arch,single_cluster,4,120.0,206.5,19.0,1.34
Cavity,target,27,124.5,225.0,0.0,0.0
Mesenchyme,single_cluster,17,154.6,193.6,43.6,2.29
Neural crest,single_cluster,198,98.2,206.4,32.2,20.98
Notochord,single_cluster,102,121.8,212.5,12.8,6.64
Sclerotome,single_cluster,5,150.2,193.6,40.6,1.35
