邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,33,16.994999999999997,0.5149999999999999,0.9,0.204
Neural crest,37,13.259000000000002,0.35835135135135143,0.713,0.123
Brain,28,10.817000000000005,0.38632142857142876,0.674,0.097
Cavity_1_37_Target,1,0.47,0.47,0.47,0.47
Cavity,1,0.115,0.115,0.115,0.115
