邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,28,12.856,0.45914285714285713,0.809,0.151
Neural crest,17,10.328,0.6075294117647059,1.486,0.152
Brain,8,2.587,0.323375,0.538,0.097
Cavity_1_37_Target,4,1.206,0.3015,0.451,0.235
Cavity,1,0.115,0.115,0.115,0.115
