cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,target,147,92.7,221.8,0.0,0.0
Branchial arch,single_cluster,8,108.4,209.6,19.9,2.88
Cavity,single_cluster,127,103.8,218.4,11.7,26.33
Neural crest,single_cluster,537,98.9,215.1,9.2,17.21
Notochord,single_cluster,145,119.6,216.4,27.5,15.53
Sclerotome,single_cluster,1,108.0,210.0,19.4,0.0
