邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,101,40.78499999999999,0.4038118811881187,1.357,0.123
Neural crest_1_14_Target,104,40.560000000000024,0.39000000000000024,1.187,0.141
Branchial arch,89,38.19900000000001,0.42920224719101135,1.362,0.14
Neural crest,95,34.691999999999986,0.3651789473684209,1.104,0.107
Sclerotome,21,13.456999999999999,0.6408095238095237,1.422,0.431
Cavity,3,1.639,0.5463333333333333,0.769,0.359
