邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Branchial arch,28,12.849000000000002,0.4588928571428572,0.742,0.115
Connective tissue,18,11.14,0.6188888888888889,1.618,0.312
Heart,17,8.995000000000001,0.5291176470588236,1.863,0.165
AGM,19,6.662999999999999,0.35068421052631576,0.72,0.13
Liver,11,5.761,0.5237272727272727,1.044,0.168
Cavity_1_76_Target,0,0.0,0.0,0.0,0.0
