邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,123,64.37400000000001,0.5233658536585367,1.093,0.119
Branchial arch,121,58.232,0.4812561983471074,1.922,0.118
Notochord_1_21_Target,109,57.53300000000003,0.5278256880733948,1.178,0.144
Neural crest,110,54.193000000000005,0.4926636363636364,1.731,0.122
Brain,90,39.418,0.43797777777777774,1.238,0.119
AGM,27,19.488,0.7217777777777777,2.018,0.21
Cavity,17,9.862,0.5801176470588235,1.233,0.295
