邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.105,0.002
Brain,发送,2,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.035,0.001
Brain,发送,3,IGF2_IGF1R,Brain,IGF2,IGF1R,0.888,0.034
Brain,发送,4,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.831,0.0
Brain,发送,5,CADM1_CADM1,Brain,CADM1,CADM1,0.817,0.0
Brain,发送,6,PTN_PTPRZ1,Brain,PTN,PTPRZ1,0.799,0.0
Brain,发送,7,CDH2_CDH2,Brain,CDH2,CDH2,0.786,0.0
Brain,发送,8,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.773,0.0
Brain,发送,9,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.753,0.0
Brain,发送,10,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,0.728,0.0
Brain,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.105,0.002
Brain,接收,2,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.035,0.001
Brain,接收,3,IGF2_IGF1R,Brain,IGF1R,IGF2,0.888,0.034
Brain,接收,4,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.831,0.0
Brain,接收,5,CADM1_CADM1,Brain,CADM1,CADM1,0.817,0.0
Brain,接收,6,PTN_PTPRZ1,Brain,PTPRZ1,PTN,0.799,0.0
Brain,接收,7,CDH2_CDH2,Brain,CDH2,CDH2,0.786,0.0
Brain,接收,8,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.773,0.0
Brain,接收,9,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.753,0.0
Brain,接收,10,LRRC4B_PTPRF,Brain,PTPRF,LRRC4B,0.728,0.0
Brain_1_4_Target,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.26,0.0
Brain_1_4_Target,发送,2,IGF2_IGF2R,Brain,IGF2,IGF2R,0.978,0.0
Brain_1_4_Target,发送,3,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.863,0.048
Brain_1_4_Target,发送,4,CADM1_CADM1,Brain,CADM1,CADM1,0.813,0.026
Brain_1_4_Target,发送,5,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.772,0.038
Brain_1_4_Target,发送,6,FN1_integrin_aVb1_complex,Brain,FN1,integrin,0.768,0.004
Brain_1_4_Target,发送,7,FN1_integrin_aVb5_complex,Brain,FN1,integrin,0.768,0.0
Brain_1_4_Target,发送,8,FN1_integrin_a4b1_complex,Brain,FN1,integrin,0.703,0.0
Brain_1_4_Target,发送,9,MPZL1_MPZL1,Brain,MPZL1,MPZL1,0.699,0.013
Brain_1_4_Target,发送,10,COL18A1_integrin_a1b1_complex,Brain,COL18A1,integrin,0.663,0.013
Brain_1_4_Target,接收,1,IGF2_IGF1R,Brain,IGF1R,IGF2,1.24,0.0
Brain_1_4_Target,接收,2,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.218,0.0
Brain_1_4_Target,接收,3,IGF2_IGF2R,Brain,IGF2R,IGF2,1.14,0.0
Brain_1_4_Target,接收,4,COL3A1_ADGRG1,Brain,ADGRG1,COL3A1,0.985,0.0
Brain_1_4_Target,接收,5,PTN_PTPRZ1,Brain,PTPRZ1,PTN,0.872,0.007
Brain_1_4_Target,接收,6,COL3A1_integrin_a1b1_complex,Brain,integrin,COL3A1,0.814,0.0
Brain_1_4_Target,接收,7,CADM1_CADM1,Brain,CADM1,CADM1,0.813,0.026
Brain_1_4_Target,接收,8,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.769,0.035
Brain_1_4_Target,接收,9,EFNA5_EPHA7,Brain,EPHA7,EFNA5,0.746,0.025
Brain_1_4_Target,接收,10,COL18A1_integrin_a1b1_complex,Brain,integrin,COL18A1,0.741,0.013
Cavity,接收,1,NTN1_DCC,Brain,DCC,NTN1,0.591,0.0
Cavity,接收,2,NTN1_UNC5C,Brain,UNC5C,NTN1,0.558,0.0
Cavity,接收,3,DLK1_NOTCH1,Brain,NOTCH1,DLK1,0.515,0.002
Cavity,接收,4,WNT5A_SFRP2,Brain,SFRP2,WNT5A,0.515,0.0
Cavity,接收,5,TENM4_ADGRL3,Brain,ADGRL3,TENM4,0.502,0.042
Cavity,接收,6,WNT5B_SFRP2,Brain,SFRP2,WNT5B,0.476,0.0
Cavity,接收,7,WNT9A_SFRP2,Brain,SFRP2,WNT9A,0.473,0.005
Cavity,接收,8,WNT1_SFRP2,Brain,SFRP2,WNT1,0.463,0.003
Cavity,接收,9,NECTIN1_NECTIN3,Brain,NECTIN3,NECTIN1,0.435,0.04
Cavity,接收,10,VTN_integrin_aVb1_complex,Brain,integrin,VTN,0.376,0.0
Neural crest,发送,1,NCAM1_AGRN,Brain,NCAM1,AGRN,1.352,0.0
