邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,139,65.046,0.46795683453237413,2.784,0.107
Branchial arch,118,52.93700000000001,0.4486186440677967,2.629,0.128
Heart_1_73_Target,99,51.141999999999996,0.5165858585858586,2.763,0.149
Neural crest,117,50.218,0.42921367521367526,2.591,0.113
Connective tissue,82,45.651999999999994,0.5567317073170731,2.63,0.097
AGM,113,44.12400000000001,0.3904778761061948,2.296,0.096
Liver,69,32.30000000000001,0.46811594202898565,2.475,0.115
Cavity,17,9.321,0.5482941176470588,2.247,0.229
