邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,108,50.07800000000001,0.46368518518518526,1.728,0.11
Notochord,77,40.50899999999999,0.526090909090909,1.112,0.117
Branchial arch,64,29.423,0.459734375,1.728,0.121
Brain,73,26.759000000000004,0.3665616438356165,0.734,0.111
Mesenchyme,58,25.910999999999998,0.4467413793103448,1.137,0.129
Sclerotome,45,25.053999999999995,0.5567555555555554,1.271,0.148
Brain_1_19_Target,56,23.035999999999998,0.4113571428571428,1.143,0.133
Cavity,6,2.557,0.42616666666666664,0.726,0.212
