邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Branchial arch,149,57.592999999999975,0.3865302013422817,2.047,0.128
Heart_1_72_Target,116,57.15700000000002,0.4927327586206898,2.756,0.142
Neural crest,120,49.49699999999999,0.4124749999999999,2.039,0.139
Heart,101,48.776,0.48293069306930697,2.715,0.152
AGM,102,42.10500000000002,0.412794117647059,1.984,0.105
Liver,71,28.119,0.39604225352112676,1.935,0.15
Connective tissue,48,26.693999999999992,0.5561249999999999,2.397,0.117
Notochord,17,14.158000000000001,0.8328235294117647,1.134,0.462
Cavity,21,11.711,0.5576666666666666,1.207,0.14
