邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart_1_72_Target,132,63.231,0.47902272727272727,2.821,0.114
Heart,101,48.776,0.48293069306930697,2.715,0.152
Neural crest,98,43.052000000000014,0.4393061224489797,2.556,0.104
Branchial arch,85,40.988,0.48221176470588234,2.58,0.172
Connective tissue,68,38.410000000000004,0.5648529411764707,2.597,0.123
AGM,84,34.568,0.4115238095238095,2.296,0.094
Liver,52,26.974,0.5187307692307692,2.491,0.152
Notochord,30,26.186000000000003,0.8728666666666668,1.57,0.442
Cavity,14,5.5,0.39285714285714285,0.626,0.15
