邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,110,51.71600000000002,0.47014545454545476,1.407,0.133
Heart,95,44.62699999999999,0.469757894736842,2.082,0.14
Branchial arch,110,43.98300000000001,0.39984545454545467,1.483,0.135
Brain,73,32.98500000000001,0.45184931506849324,1.236,0.138
Neural crest,83,32.61899999999999,0.3929999999999999,1.29,0.121
AGM,23,13.305,0.5784782608695652,1.716,0.217
Neural crest_1_2_Target,23,11.017,0.479,0.924,0.168
Sclerotome,16,10.142999999999999,0.6339374999999999,1.321,0.432
Cavity,2,1.449,0.7245,0.913,0.536
