邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,186,78.33799999999998,0.42117204301075256,2.088,0.11
Branchial arch,114,48.632999999999996,0.4266052631578947,1.824,0.098
Notochord,120,46.368,0.3864,0.949,0.106
Neural crest_1_2_Target,112,39.82700000000001,0.3555982142857144,1.277,0.105
Neural crest,83,32.61899999999999,0.3929999999999999,1.29,0.121
Sclerotome,42,31.594000000000005,0.7522380952380954,1.699,0.435
Brain,79,25.010999999999996,0.3165949367088607,1.147,0.097
AGM,28,16.448999999999998,0.5874642857142857,1.904,0.182
Cavity,0,0.0,0.0,0.0,0.0
