邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度,细胞接收平均强度,细胞发送平均强度,平均发送通道数,平均接收通道数,总平均通道数
Sclerotome,121,99,220,51.219,41.303,92.52199999999999,0.42329752066115706,0.4172020202020202,0.4205545454545454,0.4802674418604651,0.5955697674418605,1.4069767441860466,1.1511627906976745,2.558139534883721
Connective tissue,23,91,114,12.299000000000001,52.75400000000001,65.05300000000001,0.5347391304347827,0.5797142857142858,0.5706403508771931,0.6134186046511629,0.14301162790697675,0.26744186046511625,1.058139534883721,1.3255813953488371
Dermomyotome_1_26_Target,65,65,130,28.853999999999996,32.09,60.944,0.4439076923076922,0.49369230769230776,0.4688,0.373139534883721,0.3355116279069767,0.7558139534883721,0.7558139534883721,1.5116279069767442
AGM,83,46,129,31.420000000000005,19.497,50.917,0.37855421686746993,0.42384782608695654,0.3947054263565892,0.2267093023255814,0.3653488372093024,0.9651162790697675,0.5348837209302325,1.5
Dermomyotome,45,45,90,23.186000000000003,23.186000000000003,46.37200000000001,0.5152444444444445,0.5152444444444445,0.5152444444444445,0.26960465116279075,0.26960465116279075,0.5232558139534884,0.5232558139534884,1.0465116279069768
Mesenchyme,38,53,91,19.205000000000005,20.753999999999998,39.959,0.5053947368421055,0.3915849056603773,0.43910989010989016,0.24132558139534882,0.22331395348837216,0.4418604651162791,0.6162790697674418,1.058139534883721
Liver,50,55,105,24.445000000000004,14.136999999999999,38.582,0.48890000000000006,0.2570363636363636,0.3674476190476191,0.16438372093023254,0.2842441860465117,0.5813953488372093,0.6395348837209303,1.2209302325581395
Brain,18,14,32,15.48,14.589,30.069000000000003,0.86,1.0420714285714285,0.9396562500000001,0.16963953488372094,0.18,0.20930232558139536,0.16279069767441862,0.37209302325581395
Cavity,2,0,2,2.58,0.0,2.58,1.29,0.0,1.29,0.0,0.030000000000000002,0.023255813953488372,0.0,0.023255813953488372
