邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,118,56.12400000000001,0.47562711864406787,1.741,0.096
Notochord,125,56.034000000000006,0.44827200000000006,1.119,0.097
Brain_1_16_Target,108,43.53800000000002,0.4031296296296298,0.861,0.154
Brain,121,42.212,0.34885950413223143,1.132,0.101
Branchial arch,61,32.805,0.5377868852459017,1.644,0.157
Sclerotome,47,30.012999999999998,0.6385744680851063,1.424,0.271
Cavity,5,2.2439999999999998,0.4488,0.682,0.203
