邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.132,0.0
Brain,发送,2,MDK_PTPRZ1,Brain,MDK,PTPRZ1,0.986,0.035
Brain,发送,3,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.89,0.0
Brain,发送,4,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.831,0.0
Brain,发送,5,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,0.799,0.0
Brain,发送,6,CDH2_CDH2,Brain,CDH2,CDH2,0.751,0.001
Brain,发送,7,WNT5A_SFRP2,Brain,WNT5A,SFRP2,0.664,0.0
Brain,发送,8,AGRN_PTPRS,Brain,AGRN,PTPRS,0.653,0.0
Brain,发送,9,NTN1_DCC,Brain,NTN1,DCC,0.637,0.0
Brain,发送,10,DLL1_NOTCH1,Brain,DLL1,NOTCH1,0.629,0.0
Brain,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.132,0.0
Brain,接收,2,MDK_PTPRZ1,Brain,PTPRZ1,MDK,0.986,0.035
Brain,接收,3,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.89,0.0
Brain,接收,4,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.831,0.0
Brain,接收,5,LRRC4B_PTPRF,Brain,PTPRF,LRRC4B,0.799,0.0
Brain,接收,6,CDH2_CDH2,Brain,CDH2,CDH2,0.751,0.001
Brain,接收,7,WNT5A_SFRP2,Brain,SFRP2,WNT5A,0.664,0.0
Brain,接收,8,AGRN_PTPRS,Brain,PTPRS,AGRN,0.653,0.0
Brain,接收,9,NTN1_DCC,Brain,DCC,NTN1,0.637,0.0
Brain,接收,10,DLL1_NOTCH1,Brain,NOTCH1,DLL1,0.629,0.0
Brain_1_16_Target,发送,1,EFNA5_EPHA7,Brain,EFNA5,EPHA7,0.912,0.0
Brain_1_16_Target,发送,2,WNT5A_SFRP2,Brain,WNT5A,SFRP2,0.889,0.0
Brain_1_16_Target,发送,3,EFNB3_EPHA4,Brain,EFNB3,EPHA4,0.857,0.0
Brain_1_16_Target,发送,4,WNT5B_SFRP2,Brain,WNT5B,SFRP2,0.841,0.0
Brain_1_16_Target,发送,5,WNT7B_SFRP2,Brain,WNT7B,SFRP2,0.83,0.0
Brain_1_16_Target,发送,6,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.804,0.024
