邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.109,0.0
Brain,发送,2,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.021,0.002
Brain,发送,3,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.79,0.0
Brain,发送,4,CDH2_CDH2,Brain,CDH2,CDH2,0.782,0.0
Brain,发送,5,CADM1_CADM1,Brain,CADM1,CADM1,0.752,0.0
Brain,发送,6,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.743,0.0
Brain,发送,7,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.711,0.0
Brain,发送,8,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.677,0.0
Brain,发送,9,FN1_integrin_aVb1_complex,Brain,FN1,integrin,0.676,0.0
Brain,发送,10,PTN_PTPRZ1,Brain,PTN,PTPRZ1,0.649,0.0
Brain,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.109,0.0
Brain,接收,2,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.021,0.002
Brain,接收,3,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.79,0.0
Brain,接收,4,CDH2_CDH2,Brain,CDH2,CDH2,0.782,0.0
Brain,接收,5,CADM1_CADM1,Brain,CADM1,CADM1,0.752,0.0
Brain,接收,6,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.743,0.0
Brain,接收,7,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.711,0.0
Brain,接收,8,TENM3_ADGRL2,Brain,ADGRL2,TENM3,0.677,0.0
Brain,接收,9,FN1_integrin_aVb1_complex,Brain,integrin,FN1,0.676,0.0
Brain,接收,10,PTN_PTPRZ1,Brain,PTPRZ1,PTN,0.649,0.0
Brain_1_41_Target,发送,1,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.072,0.042
Brain_1_41_Target,发送,2,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.928,0.011
Brain_1_41_Target,发送,3,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.881,0.024
Brain_1_41_Target,发送,4,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.765,0.029
