邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,253,81.11700000000009,0.32062055335968415,1.109,0.1
Neural crest,164,58.298,0.3554756097560976,1.026,0.111
Sclerotome,80,36.15300000000001,0.45191250000000016,1.324,0.139
Mesenchyme,110,32.52500000000001,0.2956818181818183,0.985,0.108
Brain_1_41_Target,29,12.443999999999999,0.42910344827586205,1.072,0.154
Notochord,11,6.334,0.5758181818181818,1.212,0.225
Cavity,2,0.7270000000000001,0.36350000000000005,0.457,0.27
