邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,LRFN4_PTPRD,Cavity,LRFN4,PTPRD,0.475,0.0
AGM,发送,2,CDH3_CDH3,Cavity,CDH3,CDH3,0.247,0.029
AGM,发送,3,TNC_integrin_a8b1_complex,Cavity,TNC,integrin,0.19,0.027
AGM,接收,1,EFNA5_EPHA3,Cavity,EPHA3,EFNA5,0.446,0.01
AGM,接收,2,CDH3_CDH3,Cavity,CDH3,CDH3,0.247,0.029
Brain,发送,1,FLRT3_ADGRL2,Cavity,FLRT3,ADGRL2,0.563,0.011
Brain,发送,2,PTN_PTPRZ1,Cavity,PTN,PTPRZ1,0.423,0.006
Brain,发送,3,TGM2_ADGRG1,Cavity,TGM2,ADGRG1,0.384,0.0
Brain,接收,1,EFNA5_EPHA3,Cavity,EPHA3,EFNA5,0.504,0.003
Brain,接收,2,WNT7B_SFRP1,Cavity,SFRP1,WNT7B,0.413,0.002
Brain,接收,3,WNT7B_SFRP2,Cavity,SFRP2,WNT7B,0.346,0.0
Brain,接收,4,WNT7B_FZD3_LRP5,Cavity,FZD3,WNT7B,0.327,0.0
Brain,接收,5,WNT7B_FZD2_LRP5,Cavity,FZD2,WNT7B,0.327,0.0
Brain,接收,6,WNT7B_FZD2_LRP6,Cavity,FZD2,WNT7B,0.321,0.0
Brain,接收,7,WNT7B_FZD3_LRP6,Cavity,FZD3,WNT7B,0.321,0.0
Branchial arch,发送,1,LRFN4_PTPRF,Cavity,LRFN4,PTPRF,1.088,0.0
Branchial arch,发送,2,NCAM1_AGRN,Cavity,NCAM1,AGRN,0.564,0.007
Branchial arch,发送,3,LRFN4_PTPRS,Cavity,LRFN4,PTPRS,0.505,0.007
Branchial arch,发送,4,CDH3_CDH3,Cavity,CDH3,CDH3,0.327,0.031
Branchial arch,发送,5,THBS1_integrin_a3b1_complex,Cavity,THBS1,integrin,0.247,0.044
Branchial arch,接收,1,AGRN_PTPRS,Cavity,PTPRS,AGRN,0.6,0.033
Branchial arch,接收,2,WNT5A_SFRP2,Cavity,SFRP2,WNT5A,0.412,0.006
Branchial arch,接收,3,WNT5A_FZD2_LRP5,Cavity,FZD2,WNT5A,0.393,0.004
Branchial arch,接收,4,WNT5A_FZD3_LRP5,Cavity,FZD3,WNT5A,0.393,0.004
Branchial arch,接收,5,WNT5A_FZD2_LRP6,Cavity,FZD2,WNT5A,0.387,0.019
Branchial arch,接收,6,WNT5A_FZD3_LRP6,Cavity,FZD3,WNT5A,0.387,0.019
Branchial arch,接收,7,JAG1_NOTCH2,Cavity,NOTCH2,JAG1,0.384,0.006
