cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,446,141.4,208.8,6.1,13.83
Brain,target,90,135.3,208.2,0.0,0.0
Branchial arch,single_cluster,40,125.6,199.3,13.2,5.61
Cavity,single_cluster,110,133.7,218.9,10.8,11.78
Mesenchyme,single_cluster,12,154.2,194.1,23.6,1.96
Neural crest,single_cluster,185,136.9,196.6,11.8,11.78
Notochord,single_cluster,110,123.9,209.5,11.5,7.28
Sclerotome,single_cluster,10,150.2,192.7,21.5,1.84
