邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Brain,195,195,390,64.64300000000001,64.64300000000001,129.28600000000003,0.3315025641025642,0.3315025641025642,0.3315025641025642
Neural crest,174,122,296,62.97200000000001,55.034,118.006,0.36190804597701154,0.4510983606557377,0.3986689189189189
Sclerotome,57,52,109,26.561,29.669000000000004,56.230000000000004,0.4659824561403509,0.5705576923076924,0.5158715596330276
Mesenchyme,58,73,131,18.080000000000002,32.579,50.659000000000006,0.31172413793103454,0.4462876712328767,0.38670992366412216
Brain_1_2_Target,50,56,106,14.562,24.447000000000003,39.009,0.29124,0.4365535714285715,0.36800943396226415
Cavity,0,5,5,0.0,1.968,1.968,0.0,0.3936,0.3936
