邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,195,64.64300000000001,0.3315025641025642,1.124,0.105
Neural crest,122,55.034,0.4510983606557377,1.558,0.136
Mesenchyme,73,32.579,0.4462876712328767,1.518,0.184
Sclerotome,52,29.669000000000004,0.5705576923076924,1.252,0.132
Brain_1_2_Target,56,24.447000000000003,0.4365535714285715,1.379,0.159
Cavity,5,1.968,0.3936,0.57,0.268
