邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.124,0.0
Brain,发送,2,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.071,0.0
Brain,发送,3,CDH2_CDH2,Brain,CDH2,CDH2,0.794,0.0
Brain,发送,4,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.742,0.0
Brain,发送,5,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.735,0.0
Brain,发送,6,CADM1_CADM1,Brain,CADM1,CADM1,0.713,0.033
Brain,发送,7,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,0.709,0.0
Brain,发送,8,PTN_PTPRZ1,Brain,PTN,PTPRZ1,0.709,0.0
Brain,发送,9,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.697,0.0
Brain,发送,10,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.692,0.0
Brain,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.124,0.0
Brain,接收,2,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.071,0.0
Brain,接收,3,CDH2_CDH2,Brain,CDH2,CDH2,0.794,0.0
Brain,接收,4,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.742,0.0
Brain,接收,5,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.735,0.0
Brain,接收,6,CADM1_CADM1,Brain,CADM1,CADM1,0.713,0.033
Brain,接收,7,LRRC4B_PTPRF,Brain,PTPRF,LRRC4B,0.709,0.0
Brain,接收,8,PTN_PTPRZ1,Brain,PTPRZ1,PTN,0.709,0.0
Brain,接收,9,TENM3_ADGRL2,Brain,ADGRL2,TENM3,0.697,0.0
Brain,接收,10,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.692,0.0
Brain_1_2_Target,发送,1,AGRN_PTPRS,Brain,AGRN,PTPRS,0.671,0.012
Brain_1_2_Target,发送,2,JAM3_JAM3,Brain,JAM3,JAM3,0.584,0.05
Brain_1_2_Target,发送,3,TENM3_ADGRL1,Brain,TENM3,ADGRL1,0.535,0.011
Brain_1_2_Target,发送,4,WNT5A_SFRP1,Brain,WNT5A,SFRP1,0.492,0.017
Brain_1_2_Target,发送,5,WNT7B_SFRP1,Brain,WNT7B,SFRP1,0.471,0.012
Brain_1_2_Target,发送,6,LRFN4_PTPRS,Brain,LRFN4,PTPRS,0.453,0.029
Brain_1_2_Target,发送,7,SLITRK5_PTPRS,Brain,SLITRK5,PTPRS,0.451,0.021
