cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,target,38,146.9,205.8,0.0,0.0
Cavity,single_cluster,153,119.4,233.7,39.2,29.12
Mesenchyme,single_cluster,31,154.8,191.5,16.4,3.62
Neural crest,single_cluster,90,143.8,194.7,11.6,14.65
Sclerotome,single_cluster,10,150.2,192.7,13.5,1.84
