邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF1R,Mesenchyme,IGF2,IGF1R,1.657,0.002
AGM,发送,2,DLK1_NOTCH1,Mesenchyme,DLK1,NOTCH1,1.328,0.014
AGM,发送,3,COL18A1_integrin_a1b1_complex,Mesenchyme,COL18A1,integrin,0.822,0.0
AGM,发送,4,AGRP_MC2R,Mesenchyme,AGRP,MC2R,0.813,0.0
AGM,发送,5,COL3A1_integrin_a1b1_complex,Mesenchyme,COL3A1,integrin,0.789,0.0
AGM,发送,6,COL18A1_integrin_a11b1_complex,Mesenchyme,COL18A1,integrin,0.785,0.0
AGM,发送,7,COL3A1_integrin_a11b1_complex,Mesenchyme,COL3A1,integrin,0.751,0.0
AGM,发送,8,COL3A1_ADGRG1,Mesenchyme,COL3A1,ADGRG1,0.74,0.0
AGM,发送,9,TENM3_ADGRL2,Mesenchyme,TENM3,ADGRL2,0.649,0.041
AGM,发送,10,COL1A2_integrin_a1b1_complex,Mesenchyme,COL1A2,integrin,0.634,0.0
AGM,接收,1,FN1_integrin_aVb5_complex,Mesenchyme,integrin,FN1,0.843,0.008
AGM,接收,2,FN1_integrin_aVb1_complex,Mesenchyme,integrin,FN1,0.843,0.008
AGM,接收,3,FN1_integrin_a3b1_complex,Mesenchyme,integrin,FN1,0.807,0.011
AGM,接收,4,FN1_integrin_a11b1_complex,Mesenchyme,integrin,FN1,0.777,0.006
AGM,接收,5,LRFN4_PTPRF,Mesenchyme,PTPRF,LRFN4,0.701,0.001
AGM,接收,6,FLRT3_ADGRL2,Mesenchyme,ADGRL2,FLRT3,0.655,0.0
AGM,接收,7,AGRN_PTPRS,Mesenchyme,PTPRS,AGRN,0.623,0.002
AGM,接收,8,NCAM1_AGRN,Mesenchyme,AGRN,NCAM1,0.595,0.0
AGM,接收,9,NCAM1_FGFR1,Mesenchyme,FGFR1,NCAM1,0.57,0.002
AGM,接收,10,APP_FPR2,Mesenchyme,FPR2,APP,0.551,0.023
Connective tissue,发送,1,IGF2_IGF2R,Mesenchyme,IGF2,IGF2R,2.021,0.002
Connective tissue,发送,2,PPIA_BSG,Mesenchyme,PPIA,BSG,1.672,0.0
Connective tissue,发送,3,PDGFC_PDGFRA,Mesenchyme,PDGFC,PDGFRA,0.884,0.01
Connective tissue,发送,4,FN1_integrin_a3b1_complex,Mesenchyme,FN1,integrin,0.854,0.03
Connective tissue,发送,5,COL18A1_integrin_a11b1_complex,Mesenchyme,COL18A1,integrin,0.853,0.004
Connective tissue,发送,6,PDGFA_PDGFRA,Mesenchyme,PDGFA,PDGFRA,0.837,0.001
Connective tissue,发送,7,COL3A1_integrin_a11b1_complex,Mesenchyme,COL3A1,integrin,0.82,0.009
Connective tissue,发送,8,COL3A1_ADGRG1,Mesenchyme,COL3A1,ADGRG1,0.753,0.03
Connective tissue,发送,9,COL1A2_integrin_a11b1_complex,Mesenchyme,COL1A2,integrin,0.665,0.022
Connective tissue,发送,10,COL2A1_integrin_a11b1_complex,Mesenchyme,COL2A1,integrin,0.646,0.02
Connective tissue,接收,1,IGF2_IGF2R,Mesenchyme,IGF2R,IGF2,1.836,0.021
Connective tissue,接收,2,IGF2_IGF1R,Mesenchyme,IGF1R,IGF2,1.765,0.026
Connective tissue,接收,3,DLK1_NOTCH2,Mesenchyme,NOTCH2,DLK1,1.617,0.007
Connective tissue,接收,4,DLK1_NOTCH3,Mesenchyme,NOTCH3,DLK1,1.599,0.004
Connective tissue,接收,5,DLK1_NOTCH1,Mesenchyme,NOTCH1,DLK1,1.557,0.01
Connective tissue,接收,6,COL1A2_integrin_a11b1_complex,Mesenchyme,integrin,COL1A2,1.522,0.0
Connective tissue,接收,7,COL1A1_integrin_a11b1_complex,Mesenchyme,integrin,COL1A1,1.396,0.0
Connective tissue,接收,8,COL3A1_integrin_a11b1_complex,Mesenchyme,integrin,COL3A1,1.341,0.0
Connective tissue,接收,9,FN1_integrin_aVb5_complex,Mesenchyme,integrin,FN1,1.322,0.0
Connective tissue,接收,10,FN1_integrin_aVb1_complex,Mesenchyme,integrin,FN1,1.322,0.0
Dermomyotome,发送,1,IGF2_IGF2R,Mesenchyme,IGF2,IGF2R,1.605,0.046
Dermomyotome,发送,2,IGF2_IGF1R,Mesenchyme,IGF2,IGF1R,1.545,0.033
Dermomyotome,发送,3,DLK1_NOTCH2,Mesenchyme,DLK1,NOTCH2,1.381,0.0
Dermomyotome,发送,4,DLK1_NOTCH3,Mesenchyme,DLK1,NOTCH3,1.299,0.005
Dermomyotome,发送,5,DLK1_NOTCH1,Mesenchyme,DLK1,NOTCH1,1.296,0.01
Dermomyotome,发送,6,PPIA_BSG,Mesenchyme,PPIA,BSG,1.142,0.05
Dermomyotome,发送,7,CADM1_CADM1,Mesenchyme,CADM1,CADM1,1.022,0.0
Dermomyotome,发送,8,CADM1_NECTIN3,Mesenchyme,CADM1,NECTIN3,0.814,0.009
Dermomyotome,发送,9,COL18A1_integrin_a11b1_complex,Mesenchyme,COL18A1,integrin,0.773,0.0
Dermomyotome,发送,10,COL3A1_integrin_a11b1_complex,Mesenchyme,COL3A1,integrin,0.74,0.0
Dermomyotome,接收,1,IGF2_IGF2R,Mesenchyme,IGF2R,IGF2,1.632,0.004
Dermomyotome,接收,2,IGF2_IGF1R,Mesenchyme,IGF1R,IGF2,1.56,0.006
Dermomyotome,接收,3,DLK1_NOTCH2,Mesenchyme,NOTCH2,DLK1,1.371,0.0
Dermomyotome,接收,4,DLK1_NOTCH3,Mesenchyme,NOTCH3,DLK1,1.353,0.0
Dermomyotome,接收,5,DLK1_NOTCH1,Mesenchyme,NOTCH1,DLK1,1.31,0.003
Dermomyotome,接收,6,PPIA_BSG,Mesenchyme,BSG,PPIA,1.184,0.0
Dermomyotome,接收,7,CADM1_CADM1,Mesenchyme,CADM1,CADM1,1.022,0.0
Dermomyotome,接收,8,CADM1_NECTIN3,Mesenchyme,NECTIN3,CADM1,0.855,0.0
Dermomyotome,接收,9,LRFN4_PTPRF,Mesenchyme,PTPRF,LRFN4,0.696,0.0
Dermomyotome,接收,10,PDGFC_PDGFRA,Mesenchyme,PDGFRA,PDGFC,0.63,0.0
Liver,发送,1,DLK1_NOTCH1,Mesenchyme,DLK1,NOTCH1,1.915,0.004
Liver,发送,2,DLK1_NOTCH2,Mesenchyme,DLK1,NOTCH2,1.684,0.049
Liver,发送,3,PPIA_BSG,Mesenchyme,PPIA,BSG,1.676,0.007
Liver,发送,4,2arachidonoylglycerol_byDAGLB_CNR1,Mesenchyme,2arachidonoylglycerol,byDAGLB,0.977,0.035
Liver,发送,5,TENM4_ADGRL2,Mesenchyme,TENM4,ADGRL2,0.965,0.05
Liver,发送,6,FLRT3_ADGRL2,Mesenchyme,FLRT3,ADGRL2,0.93,0.047
Liver,发送,7,COL3A1_ADGRG1,Mesenchyme,COL3A1,ADGRG1,0.875,0.018
Liver,发送,8,PTPRS_NTRK3,Mesenchyme,PTPRS,NTRK3,0.769,0.003
Liver,发送,9,CDH3_CDH3,Mesenchyme,CDH3,CDH3,0.761,0.029
Liver,发送,10,WNT5A_FRZB,Mesenchyme,WNT5A,FRZB,0.437,0.015
Liver,接收,1,KITLG_KIT,Mesenchyme,KIT,KITLG,1.025,0.0
Liver,接收,2,LRRC4C_PTPRF,Mesenchyme,PTPRF,LRRC4C,0.952,0.024
Liver,接收,3,LRFN4_PTPRF,Mesenchyme,PTPRF,LRFN4,0.949,0.04
Liver,接收,4,CDH3_CDH3,Mesenchyme,CDH3,CDH3,0.761,0.029
Liver,接收,5,BMP7_BMR1A_ACR2A,Mesenchyme,BMR1A,BMP7,0.719,0.006
Liver,接收,6,BMP7_BMR1A_AVR2B,Mesenchyme,BMR1A,BMP7,0.717,0.009
Liver,接收,7,BMP7_BMPR1A_BMPR2,Mesenchyme,BMPR1A,BMP7,0.71,0.013
Liver,接收,8,LRFN4_PTPRS,Mesenchyme,PTPRS,LRFN4,0.667,0.048
Liver,接收,9,WNT5A_SFRP1,Mesenchyme,SFRP1,WNT5A,0.666,0.023
Liver,接收,10,BMP7_BMR1B_AVR2A,Mesenchyme,BMR1B,BMP7,0.652,0.011
Mesenchyme,发送,1,DLK1_NOTCH2,Mesenchyme,DLK1,NOTCH2,1.338,0.043
Mesenchyme,发送,2,DLK1_NOTCH3,Mesenchyme,DLK1,NOTCH3,1.32,0.001
Mesenchyme,发送,3,PPIA_BSG,Mesenchyme,PPIA,BSG,1.167,0.005
Mesenchyme,发送,4,COL18A1_integrin_a11b1_complex,Mesenchyme,COL18A1,integrin,0.784,0.0
Mesenchyme,发送,5,COL3A1_integrin_a11b1_complex,Mesenchyme,COL3A1,integrin,0.751,0.0
Mesenchyme,发送,6,LRFN4_PTPRF,Mesenchyme,LRFN4,PTPRF,0.687,0.0
Mesenchyme,发送,7,LRRC4C_PTPRF,Mesenchyme,LRRC4C,PTPRF,0.658,0.0
Mesenchyme,发送,8,COL1A2_integrin_a11b1_complex,Mesenchyme,COL1A2,integrin,0.595,0.0
Mesenchyme,发送,9,COL2A1_integrin_a11b1_complex,Mesenchyme,COL2A1,integrin,0.577,0.003
Mesenchyme,发送,10,AGRN_PTPRS,Mesenchyme,AGRN,PTPRS,0.563,0.001
Mesenchyme,接收,1,DLK1_NOTCH2,Mesenchyme,NOTCH2,DLK1,1.338,0.043
Mesenchyme,接收,2,DLK1_NOTCH3,Mesenchyme,NOTCH3,DLK1,1.32,0.001
Mesenchyme,接收,3,PPIA_BSG,Mesenchyme,BSG,PPIA,1.167,0.005
Mesenchyme,接收,4,COL18A1_integrin_a11b1_complex,Mesenchyme,integrin,COL18A1,0.784,0.0
Mesenchyme,接收,5,COL3A1_integrin_a11b1_complex,Mesenchyme,integrin,COL3A1,0.751,0.0
Mesenchyme,接收,6,LRFN4_PTPRF,Mesenchyme,PTPRF,LRFN4,0.687,0.0
Mesenchyme,接收,7,LRRC4C_PTPRF,Mesenchyme,PTPRF,LRRC4C,0.658,0.0
Mesenchyme,接收,8,COL1A2_integrin_a11b1_complex,Mesenchyme,integrin,COL1A2,0.595,0.0
Mesenchyme,接收,9,COL2A1_integrin_a11b1_complex,Mesenchyme,integrin,COL2A1,0.577,0.003
Mesenchyme,接收,10,AGRN_PTPRS,Mesenchyme,PTPRS,AGRN,0.563,0.001
Mesenchyme_1_91_Target,发送,1,IGF2_IGF2R,Mesenchyme,IGF2,IGF2R,1.802,0.042
Mesenchyme_1_91_Target,发送,2,MDK_PTPRZ1,Mesenchyme,MDK,PTPRZ1,1.485,0.004
Mesenchyme_1_91_Target,发送,3,MDK_ALK,Mesenchyme,MDK,ALK,1.444,0.024
Mesenchyme_1_91_Target,发送,4,AGRP_MC2R,Mesenchyme,AGRP,MC2R,0.851,0.005
Mesenchyme_1_91_Target,发送,5,COL3A1_ADGRG1,Mesenchyme,COL3A1,ADGRG1,0.831,0.0
Mesenchyme_1_91_Target,发送,6,COL18A1_integrin_a1b1_complex,Mesenchyme,COL18A1,integrin,0.83,0.01
Mesenchyme_1_91_Target,发送,7,COL18A1_integrin_a11b1_complex,Mesenchyme,COL18A1,integrin,0.823,0.01
Mesenchyme_1_91_Target,发送,8,COL3A1_integrin_a1b1_complex,Mesenchyme,COL3A1,integrin,0.797,0.007
Mesenchyme_1_91_Target,发送,9,COL3A1_integrin_a11b1_complex,Mesenchyme,COL3A1,integrin,0.789,0.016
Mesenchyme_1_91_Target,发送,10,2arachidonoylglycerol_byDAGLB_GPR55,Mesenchyme,2arachidonoylglycerol,byDAGLB,0.756,0.049
Mesenchyme_1_91_Target,接收,1,Cholesterol_byDHCR24_RORA,Mesenchyme,byDHCR24,Cholesterol,1.016,0.0
Mesenchyme_1_91_Target,接收,2,COL18A1_integrin_a11b1_complex,Mesenchyme,integrin,COL18A1,0.948,0.037
