邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,183,74.02900000000001,0.4045300546448088,1.99,0.087
Notochord,104,43.49199999999998,0.41819230769230753,1.007,0.106
Branchial arch,84,40.06300000000001,0.4769404761904763,1.778,0.117
Sclerotome,45,33.32700000000001,0.7406000000000003,1.707,0.436
Neural crest,89,33.069999999999986,0.371573033707865,1.289,0.118
Brain,59,20.952,0.35511864406779664,1.157,0.1
Neural crest_1_29_Target,41,20.475,0.4993902439024391,1.388,0.151
Cavity,2,0.271,0.1355,0.166,0.105
