邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,133,57.79199999999998,0.43452631578947354,1.436,0.12
Branchial arch,113,46.90799999999998,0.41511504424778745,1.446,0.141
Heart,79,38.694,0.4897974683544304,2.01,0.157
Brain,80,36.67999999999999,0.4584999999999999,1.27,0.131
Neural crest,89,33.069999999999986,0.371573033707865,1.289,0.118
Neural crest_1_29_Target,70,28.511,0.4073,1.342,0.092
Sclerotome,15,9.523000000000001,0.6348666666666668,1.345,0.439
Cavity,10,3.3350000000000004,0.3335,0.902,0.106
