邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Heart,79,183,262,38.694,74.02900000000001,112.72300000000001,0.4897974683544304,0.4045300546448088,0.4302404580152672
Notochord,133,104,237,57.79199999999998,43.49199999999998,101.28399999999996,0.43452631578947354,0.41819230769230753,0.4273586497890294
Branchial arch,113,84,197,46.90799999999998,40.06300000000001,86.97099999999999,0.41511504424778745,0.4769404761904763,0.44147715736040605
Neural crest,89,89,178,33.069999999999986,33.069999999999986,66.13999999999997,0.371573033707865,0.371573033707865,0.371573033707865
Brain,80,59,139,36.67999999999999,20.952,57.63199999999999,0.4584999999999999,0.35511864406779664,0.41461870503597115
Neural crest_1_29_Target,70,41,111,28.511,20.475,48.986000000000004,0.4073,0.4993902439024391,0.44131531531531537
Sclerotome,15,45,60,9.523000000000001,33.32700000000001,42.850000000000016,0.6348666666666668,0.7406000000000003,0.714166666666667
Cavity,10,2,12,3.3350000000000004,0.271,3.6060000000000003,0.3335,0.1355,0.30050000000000004
