cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,724,121.8,230.9,12.0,25.5
Cavity,target,74,113.4,239.5,0.0,0.0
Neural crest,single_cluster,70,106.5,231.1,10.9,7.58
Notochord,single_cluster,148,114.7,225.4,14.1,12.89
