邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度,细胞接收平均强度,细胞发送平均强度,平均发送通道数,平均接收通道数,总平均通道数
Heart,95,186,281,44.62699999999999,78.33799999999998,122.96499999999997,0.469757894736842,0.42117204301075256,0.4375978647686832,0.5222533333333332,0.29751333333333324,0.6333333333333333,1.24,1.8733333333333333
Notochord,110,120,230,51.71600000000002,46.368,98.08400000000003,0.47014545454545476,0.3864,0.42645217391304363,0.30912,0.3447733333333335,0.7333333333333333,0.8,1.5333333333333334
Branchial arch,110,114,224,43.98300000000001,48.632999999999996,92.61600000000001,0.39984545454545467,0.4266052631578947,0.4134642857142858,0.32421999999999995,0.2932200000000001,0.7333333333333333,0.76,1.4933333333333334
Neural crest,83,83,166,32.61899999999999,32.61899999999999,65.23799999999999,0.3929999999999999,0.3929999999999999,0.3929999999999999,0.21745999999999996,0.21745999999999996,0.5533333333333333,0.5533333333333333,1.1066666666666667
Brain,73,79,152,32.98500000000001,25.010999999999996,57.996,0.45184931506849324,0.3165949367088607,0.38155263157894737,0.16673999999999997,0.21990000000000004,0.4866666666666667,0.5266666666666666,1.0133333333333334
Neural crest_1_2_Target,23,112,135,11.017,39.82700000000001,50.84400000000001,0.479,0.3555982142857144,0.3766222222222223,0.26551333333333343,0.07344666666666666,0.15333333333333332,0.7466666666666667,0.9
Sclerotome,16,42,58,10.142999999999999,31.594000000000005,41.737,0.6339374999999999,0.7522380952380954,0.7196034482758621,0.2106266666666667,0.06762,0.10666666666666667,0.28,0.38666666666666666
AGM,23,28,51,13.305,16.448999999999998,29.753999999999998,0.5784782608695652,0.5874642857142857,0.5834117647058823,0.10966,0.0887,0.15333333333333332,0.18666666666666668,0.34
Cavity,2,0,2,1.449,0.0,1.449,0.7245,0.0,0.7245,0.0,0.00966,0.013333333333333334,0.0,0.013333333333333334
