邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.716,0.049
AGM,发送,2,APP_FPR2,Neural crest,APP,FPR2,0.914,0.026
AGM,发送,3,COL4A1_ADGRG6,Neural crest,COL4A1,ADGRG6,0.813,0.031
AGM,发送,4,FN1_integrin_aVb3_complex,Neural crest,FN1,integrin,0.811,0.01
AGM,发送,5,SEMA3A_NRP1,Neural crest,SEMA3A,NRP1,0.727,0.004
AGM,发送,6,SDC1_ADGRA2,Neural crest,SDC1,ADGRA2,0.716,0.019
AGM,发送,7,VEGFB_NRP1,Neural crest,VEGFB,NRP1,0.706,0.006
AGM,发送,8,VEGFA_NRP1,Neural crest,VEGFA,NRP1,0.662,0.007
AGM,发送,9,SDC2_ADGRA2,Neural crest,SDC2,ADGRA2,0.61,0.021
AGM,发送,10,LAMC1_integrin_aVb3_complex,Neural crest,LAMC1,integrin,0.537,0.006
AGM,发送,11,MMP2_integrin_aVb3_complex,Neural crest,MMP2,integrin,0.532,0.001
AGM,发送,12,COL4A2_ADGRG6,Neural crest,COL4A2,ADGRG6,0.5,0.046
AGM,发送,13,LPAR1_ADGRE5,Neural crest,LPAR1,ADGRE5,0.47,0.049
AGM,发送,14,Glutamate_byGLS_and_SLC1A3_GRIK3,Neural crest,Glutamate,byGLS,0.469,0.033
AGM,发送,15,VTN_integrin_aVb3_complex,Neural crest,VTN,integrin,0.44,0.003
AGM,发送,16,IGF1_integrin_aVb3_complex,Neural crest,IGF1,integrin,0.398,0.002
AGM,发送,17,THBS1_integrin_aVb3_complex,Neural crest,THBS1,integrin,0.393,0.003
AGM,发送,18,VWF_integrin_aVb3_complex,Neural crest,VWF,integrin,0.372,0.001
AGM,发送,19,CD248_IL6R,Neural crest,CD248,IL6R,0.359,0.037
AGM,发送,20,SEMA3A_PlexinA3_complex1,Neural crest,SEMA3A,PlexinA3,0.331,0.014
AGM,发送,21,Glutamate_byGLS_and_SLC1A3_GRM4,Neural crest,Glutamate,byGLS,0.306,0.012
AGM,发送,22,Glutamate_byGLS_and_SLC1A3_Glutamate_Kainate_3_5_complex,Neural crest,Glutamate,byGLS,0.306,0.014
AGM,发送,23,VWF_Glycoprotein_Ib_complex,Neural crest,VWF,Glycoprotein,0.217,0.0
AGM,接收,1,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.904,0.042
AGM,接收,2,COL3A1_integrin_a11b1_complex,Neural crest,integrin,COL3A1,1.24,0.034
AGM,接收,3,COL3A1_integrin_a1b1_complex,Neural crest,integrin,COL3A1,1.238,0.045
AGM,接收,4,WNT5A_ROR2,Neural crest,ROR2,WNT5A,0.654,0.03
AGM,接收,5,WNT5A_FZD7_LRP6,Neural crest,FZD7,WNT5A,0.643,0.036
AGM,接收,6,WNT5A_FZD2_LRP6,Neural crest,FZD2,WNT5A,0.643,0.036
AGM,接收,7,WNT5A_FZD3_LRP6,Neural crest,FZD3,WNT5A,0.643,0.036
AGM,接收,8,WNT5A_FZD3_LRP5,Neural crest,FZD3,WNT5A,0.636,0.046
AGM,接收,9,WNT5A_FZD2_LRP5,Neural crest,FZD2,WNT5A,0.636,0.046
AGM,接收,10,WNT5A_FZD7_LRP5,Neural crest,FZD7,WNT5A,0.636,0.046
AGM,接收,11,WNT5A_ROR1,Neural crest,ROR1,WNT5A,0.634,0.028
AGM,接收,12,WNT5A_FRZB,Neural crest,FRZB,WNT5A,0.599,0.038
AGM,接收,13,WNT5A_FZD4_LRP5,Neural crest,FZD4,WNT5A,0.576,0.033
AGM,接收,14,WNT5A_FZD4_LRP6,Neural crest,FZD4,WNT5A,0.576,0.033
AGM,接收,15,COL9A1_integrin_a11b1_complex,Neural crest,integrin,COL9A1,0.566,0.04
AGM,接收,16,COL9A1_integrin_a1b1_complex,Neural crest,integrin,COL9A1,0.565,0.044
AGM,接收,17,WNT5A_FZD10_LRP6,Neural crest,FZD10,WNT5A,0.543,0.044
AGM,接收,18,WNT5A_FZD10_LRP5,Neural crest,FZD10,WNT5A,0.543,0.044
AGM,接收,19,integrin_aVb3_complex_ADGRA2,Neural crest,aVb3,integrin,0.42,0.001
AGM,接收,20,SEMA4G_PLXNB2,Neural crest,PLXNB2,SEMA4G,0.413,0.031
AGM,接收,21,EDN1_EDNRA,Neural crest,EDNRA,EDN1,0.348,0.033
AGM,接收,22,integrin_aVb3_complex_ADGRE5,Neural crest,aVb3,integrin,0.342,0.002
AGM,接收,23,ANXA1_FPR2,Neural crest,FPR2,ANXA1,0.29,0.019
AGM,接收,24,C5_C5AR1,Neural crest,C5AR1,C5,0.272,0.004
AGM,接收,25,NGF_SORT1,Neural crest,SORT1,NGF,0.252,0.005
AGM,接收,26,COL17A1_integrin_a11b1_complex,Neural crest,integrin,COL17A1,0.228,0.013
AGM,接收,27,COL17A1_integrin_a1b1_complex,Neural crest,integrin,COL17A1,0.227,0.015
AGM,接收,28,TAC3_TACR3,Neural crest,TACR3,TAC3,0.182,0.032
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.236,0.004
Brain,发送,2,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,1.181,0.0
Brain,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.016,0.0
Brain,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.877,0.0
Brain,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,0.87,0.0
Brain,发送,6,CADM1_CADM1,Neural crest,CADM1,CADM1,0.743,0.0
Brain,发送,7,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.74,0.0
Brain,发送,8,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.734,0.0
Brain,发送,9,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.73,0.0
Brain,发送,10,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.724,0.0
Brain,发送,11,CADM1_NECTIN3,Neural crest,CADM1,NECTIN3,0.724,0.0
Brain,发送,12,TENM3_ADGRL2,Neural crest,TENM3,ADGRL2,0.72,0.0
Brain,发送,13,TENM4_ADGRL2,Neural crest,TENM4,ADGRL2,0.672,0.0
Brain,发送,14,COL1A2_integrin_a11b1_complex,Neural crest,COL1A2,integrin,0.631,0.0
Brain,发送,15,COL1A2_integrin_a1b1_complex,Neural crest,COL1A2,integrin,0.625,0.0
Brain,发送,16,CDH2_CDH2,Neural crest,CDH2,CDH2,0.608,0.0
Brain,发送,17,APP_FPR2,Neural crest,APP,FPR2,0.587,0.0
Brain,发送,18,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.572,0.0
Brain,发送,19,NECTIN2_NECTIN3,Neural crest,NECTIN2,NECTIN3,0.568,0.0
Brain,发送,20,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.55,0.0
Brain,发送,21,FLRT3_ADGRL2,Neural crest,FLRT3,ADGRL2,0.547,0.0
Brain,发送,22,WNT5A_SFRP1,Neural crest,WNT5A,SFRP1,0.546,0.0
Brain,发送,23,BMPR1B_BMPR2_BMPR1A,Neural crest,BMPR1B,BMPR2,0.513,0.0
Brain,发送,24,JAM3_JAM3,Neural crest,JAM3,JAM3,0.509,0.036
Brain,发送,25,EFNA5_EPHA4,Neural crest,EFNA5,EPHA4,0.508,0.0
Brain,发送,26,EFNA5_EPHB2,Neural crest,EFNA5,EPHB2,0.507,0.0
Brain,发送,27,APP_TNFRSF21,Neural crest,APP,TNFRSF21,0.507,0.004
Brain,发送,28,WNT5B_SFRP1,Neural crest,WNT5B,SFRP1,0.502,0.0
Brain,发送,29,WNT7B_SFRP1,Neural crest,WNT7B,SFRP1,0.496,0.0
Brain,发送,30,EFNA5_EPHA7,Neural crest,EFNA5,EPHA7,0.495,0.003
Brain,发送,31,EFNA5_EPHA3,Neural crest,EFNA5,EPHA3,0.492,0.0
Brain,发送,32,CXCL12_CXCR4,Neural crest,CXCL12,CXCR4,0.473,0.0
Brain,发送,33,PTN_PTPRZ1,Neural crest,PTN,PTPRZ1,0.467,0.0
Brain,发送,34,TENM2_FLRT3_complex_ADGRL2,Neural crest,TENM2,FLRT3,0.458,0.0
Brain,发送,35,TENM2_ADGRL2,Neural crest,TENM2,ADGRL2,0.458,0.0
Brain,发送,36,WNT5A_SFRP2,Neural crest,WNT5A,SFRP2,0.421,0.0
Brain,发送,37,COL4A2_integrin_a11b1_complex,Neural crest,COL4A2,integrin,0.417,0.0
Brain,发送,38,COL4A2_integrin_a1b1_complex,Neural crest,COL4A2,integrin,0.411,0.0
Brain,发送,39,TENM4_ADGRL3,Neural crest,TENM4,ADGRL3,0.394,0.001
Brain,发送,40,NTN1_DCC,Neural crest,NTN1,DCC,0.389,0.0
Brain,发送,41,WNT5B_SFRP2,Neural crest,WNT5B,SFRP2,0.377,0.0
Brain,发送,42,EFNB2_EPHB2,Neural crest,EFNB2,EPHB2,0.376,0.0
Brain,发送,43,WNT7B_SFRP2,Neural crest,WNT7B,SFRP2,0.371,0.0
Brain,发送,44,EFNA5_EPHA5,Neural crest,EFNA5,EPHA5,0.365,0.0
Brain,发送,45,JAG1_NOTCH1,Neural crest,JAG1,NOTCH1,0.345,0.014
Brain,发送,46,Glutamate_byGLS_and_SLC1A3_GRIK2,Neural crest,Glutamate,byGLS,0.323,0.0
Brain,发送,47,EFNA4_EPHA3,Neural crest,EFNA4,EPHA3,0.312,0.0
Brain,发送,48,TGM2_ADGRG1,Neural crest,TGM2,ADGRG1,0.289,0.0
Brain,发送,49,EFNA1_EPHA4,Neural crest,EFNA1,EPHA4,0.283,0.044
Brain,发送,50,EFNA2_EPHA3,Neural crest,EFNA2,EPHA3,0.28,0.0
Brain,发送,51,Glutamate_byGLS_and_SLC1A3_GRM7,Neural crest,Glutamate,byGLS,0.271,0.012
Brain,发送,52,EFNB2_EPHB1,Neural crest,EFNB2,EPHB1,0.269,0.01
Brain,发送,53,EFNA1_EPHA3,Neural crest,EFNA1,EPHA3,0.267,0.0
Brain,发送,54,ESAM_ESAM,Neural crest,ESAM,ESAM,0.265,0.011
Brain,发送,55,COL26A1_integrin_a11b1_complex,Neural crest,COL26A1,integrin,0.262,0.0
Brain,发送,56,COL26A1_integrin_a1b1_complex,Neural crest,COL26A1,integrin,0.256,0.005
Brain,发送,57,IGFBP3_TMEM219,Neural crest,IGFBP3,TMEM219,0.255,0.0
Brain,发送,58,COL1A1_integrin_a11b1_complex,Neural crest,COL1A1,integrin,0.251,0.018
Brain,发送,59,NLGN1_NRXN2,Neural crest,NLGN1,NRXN2,0.244,0.002
Brain,发送,60,Glutamate_byGLS_and_SLC1A3_GRIK3,Neural crest,Glutamate,byGLS,0.242,0.0
Brain,发送,61,integrin_aVb5_complex_ADGRB1,Neural crest,integrin,aVb5,0.232,0.0
Brain,发送,62,SEMA3C_NRP2,Neural crest,SEMA3C,NRP2,0.227,0.019
Brain,发送,63,DKK2_LRP6,Neural crest,DKK2,LRP6,0.208,0.016
Brain,发送,64,Glutamate_byGLS_and_SLC1A3_GRM3,Neural crest,Glutamate,byGLS,0.207,0.0
Brain,发送,65,Glutamate_byGLS_and_SLC1A3_GRIA4,Neural crest,Glutamate,byGLS,0.206,0.004
Brain,发送,66,COL9A1_integrin_a11b1_complex,Neural crest,COL9A1,integrin,0.204,0.024
Brain,发送,67,BMP5_BMR1A_AVR2B,Neural crest,BMP5,BMR1A,0.201,0.028
Brain,发送,68,CD248_IL6R,Neural crest,CD248,IL6R,0.187,0.0
Brain,发送,69,EFNA4_EPHA5,Neural crest,EFNA4,EPHA5,0.185,0.011
Brain,发送,70,SHH_PTCH_BOC_transmembrane_receptor,Neural crest,SHH,PTCH,0.18,0.007
Brain,发送,71,RELN_LRP8,Neural crest,RELN,LRP8,0.148,0.0
Brain,发送,72,EFNA1_EPHA5,Neural crest,EFNA1,EPHA5,0.141,0.0
Brain,发送,73,COL13A1_integrin_a11b1_complex,Neural crest,COL13A1,integrin,0.138,0.003
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.147,0.0
Brain,接收,2,CADM1_CADM1,Neural crest,CADM1,CADM1,0.743,0.0
Brain,接收,3,Cholesterol_byDHCR24_RORA,Neural crest,byDHCR24,Cholesterol,0.63,0.0
Brain,接收,4,CDH2_CDH2,Neural crest,CDH2,CDH2,0.608,0.0
Brain,接收,5,JAM3_JAM3,Neural crest,JAM3,JAM3,0.509,0.036
Brain,接收,6,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.502,0.0
Brain,接收,7,WNT7B_SFRP1,Neural crest,SFRP1,WNT7B,0.484,0.002
Brain,接收,8,EFNB1_EPHA4,Neural crest,EPHA4,EFNB1,0.463,0.0
Brain,接收,9,PTN_PTPRZ1,Neural crest,PTPRZ1,PTN,0.445,0.01
Brain,接收,10,WNT7B_FZD7_LRP6,Neural crest,FZD7,WNT7B,0.427,0.0
Brain,接收,11,WNT7B_FZD2_LRP6,Neural crest,FZD2,WNT7B,0.427,0.0
Brain,接收,12,WNT7B_FZD3_LRP6,Neural crest,FZD3,WNT7B,0.427,0.0
