邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.38,0.0
Brain,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.22,0.0
Brain,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.134,0.0
Brain,发送,4,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,1.091,0.001
Brain,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,0.963,0.0
Brain,发送,6,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.958,0.0
Brain,发送,7,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.792,0.0
Brain,发送,8,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.787,0.0
Brain,发送,9,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.786,0.0
Brain,发送,10,CADM1_CADM1,Neural crest,CADM1,CADM1,0.757,0.001
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.184,0.0
Brain,接收,2,MDK_PTPRZ1,Neural crest,PTPRZ1,MDK,1.068,0.045
Brain,接收,3,CADM1_CADM1,Neural crest,CADM1,CADM1,0.757,0.001
Brain,接收,4,MPZL1_MPZL1,Neural crest,MPZL1,MPZL1,0.664,0.014
Brain,接收,5,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.55,0.0
Brain,接收,6,TENM3_ADGRL3,Neural crest,ADGRL3,TENM3,0.528,0.0
Brain,接收,7,TENM3_ADGRL1,Neural crest,ADGRL1,TENM3,0.514,0.0
Brain,接收,8,EFNA2_EPHA7,Neural crest,EPHA7,EFNA2,0.459,0.0
Brain,接收,9,NTN1_UNC5C,Neural crest,UNC5C,NTN1,0.447,0.001
Brain,接收,10,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.423,0.0
Branchial arch,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.63,0.0
Branchial arch,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.484,0.0
Branchial arch,发送,3,FTL_SCARA5,Neural crest,FTL,SCARA5,1.231,0.04
Branchial arch,发送,4,LRFN4_PTPRF,Neural crest,LRFN4,PTPRF,1.145,0.0
Branchial arch,发送,5,LRRC4C_PTPRF,Neural crest,LRRC4C,PTPRF,1.123,0.0
Branchial arch,发送,6,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.056,0.0
Branchial arch,发送,7,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.053,0.004
Branchial arch,发送,8,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.885,0.0
Branchial arch,发送,9,FN1_integrin_aVb1_complex,Neural crest,FN1,integrin,0.838,0.016
Branchial arch,发送,10,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.819,0.0
Branchial arch,接收,1,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.683,0.0
Branchial arch,接收,2,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.677,0.0
Branchial arch,接收,3,MDK_PTPRZ1,Neural crest,PTPRZ1,MDK,1.256,0.01
Branchial arch,接收,4,DLK1_NOTCH2,Neural crest,NOTCH2,DLK1,1.227,0.0
Branchial arch,接收,5,COL2A1_integrin_a1b1_complex,Neural crest,integrin,COL2A1,1.216,0.0
Branchial arch,接收,6,DLK1_NOTCH1,Neural crest,NOTCH1,DLK1,1.208,0.0
Branchial arch,接收,7,COL2A1_integrin_a11b1_complex,Neural crest,integrin,COL2A1,1.199,0.0
Branchial arch,接收,8,DLK1_NOTCH3,Neural crest,NOTCH3,DLK1,1.131,0.0
Branchial arch,接收,9,COL18A1_integrin_a1b1_complex,Neural crest,integrin,COL18A1,0.97,0.0
Branchial arch,接收,10,TENM3_ADGRL2,Neural crest,ADGRL2,TENM3,0.956,0.003
Cavity,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.245,0.0
Cavity,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.185,0.0
Cavity,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.037,0.0
Cavity,发送,4,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.667,0.0
Cavity,发送,5,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.657,0.0
Cavity,发送,6,APP_FPR2,Neural crest,APP,FPR2,0.625,0.0
Cavity,发送,7,APP_TNFRSF21,Neural crest,APP,TNFRSF21,0.546,0.0
Cavity,发送,8,EFNB2_EPHB3,Neural crest,EFNB2,EPHB3,0.279,0.009
Cavity,发送,9,SEMA3C_NRP2,Neural crest,SEMA3C,NRP2,0.254,0.002
Cavity,发送,10,integrin_aVb5_complex_ADGRB1,Neural crest,integrin,aVb5,0.247,0.001
Cavity,接收,1,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.525,0.028
Cavity,接收,2,EFNA2_EPHA7,Neural crest,EPHA7,EFNA2,0.402,0.004
Cavity,接收,3,BMP7_BMPR1A_BMPR2,Neural crest,BMPR1A,BMP7,0.319,0.008
Cavity,接收,4,BMP7_BMPR1B_BMPR2,Neural crest,BMPR1B,BMP7,0.22,0.024
Neural crest,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.329,0.0
Neural crest,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.323,0.0
Neural crest,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.016,0.0
Neural crest,发送,4,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.007,0.0
Neural crest,发送,5,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.99,0.0
Neural crest,发送,6,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.836,0.0
Neural crest,发送,7,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.819,0.0
Neural crest,发送,8,CADM1_CADM1,Neural crest,CADM1,CADM1,0.786,0.007
Neural crest,发送,9,MPZL1_MPZL1,Neural crest,MPZL1,MPZL1,0.748,0.0
Neural crest,发送,10,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.701,0.0
Neural crest,接收,1,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.329,0.0
Neural crest,接收,2,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.323,0.0
Neural crest,接收,3,COL3A1_ADGRG1,Neural crest,ADGRG1,COL3A1,1.016,0.0
Neural crest,接收,4,COL3A1_integrin_a1b1_complex,Neural crest,integrin,COL3A1,1.007,0.0
Neural crest,接收,5,COL3A1_integrin_a11b1_complex,Neural crest,integrin,COL3A1,0.99,0.0
Neural crest,接收,6,COL4A1_integrin_a1b1_complex,Neural crest,integrin,COL4A1,0.836,0.0
Neural crest,接收,7,COL4A1_integrin_a11b1_complex,Neural crest,integrin,COL4A1,0.819,0.0
Neural crest,接收,8,CADM1_CADM1,Neural crest,CADM1,CADM1,0.786,0.007
Neural crest,接收,9,MPZL1_MPZL1,Neural crest,MPZL1,MPZL1,0.748,0.0
Neural crest,接收,10,COL18A1_integrin_a1b1_complex,Neural crest,integrin,COL18A1,0.701,0.0
Neural crest_1_57_Target,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.419,0.0
Neural crest_1_57_Target,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.356,0.0
Neural crest_1_57_Target,发送,3,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.076,0.0
Neural crest_1_57_Target,发送,4,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.071,0.0
Neural crest_1_57_Target,发送,5,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.036,0.0
Neural crest_1_57_Target,发送,6,COL3A1_integrin_a2b1_complex,Neural crest,COL3A1,integrin,1.005,0.0
Neural crest_1_57_Target,发送,7,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.905,0.0
Neural crest_1_57_Target,发送,8,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.865,0.0
Neural crest_1_57_Target,发送,9,COL4A1_integrin_a2b1_complex,Neural crest,COL4A1,integrin,0.834,0.0
Neural crest_1_57_Target,发送,10,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.77,0.0
Neural crest_1_57_Target,接收,1,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.353,0.0
Neural crest_1_57_Target,接收,2,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.347,0.0
Neural crest_1_57_Target,接收,3,COL3A1_ADGRG1,Neural crest,ADGRG1,COL3A1,1.052,0.001
Neural crest_1_57_Target,接收,4,COL3A1_integrin_a1b1_complex,Neural crest,integrin,COL3A1,1.043,0.0
Neural crest_1_57_Target,接收,5,COL3A1_integrin_a11b1_complex,Neural crest,integrin,COL3A1,1.026,0.0
Neural crest_1_57_Target,接收,6,COL4A1_integrin_a1b1_complex,Neural crest,integrin,COL4A1,0.979,0.0
Neural crest_1_57_Target,接收,7,COL4A1_integrin_a11b1_complex,Neural crest,integrin,COL4A1,0.962,0.0
Neural crest_1_57_Target,接收,8,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,0.796,0.013
Neural crest_1_57_Target,接收,9,FN1_integrin_aVb1_complex,Neural crest,integrin,FN1,0.796,0.032
Neural crest_1_57_Target,接收,10,COL4A2_integrin_a1b1_complex,Neural crest,integrin,COL4A2,0.727,0.0
Notochord,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.505,0.0
Notochord,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.303,0.0
Notochord,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.236,0.0
Notochord,发送,4,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,0.988,0.0
Notochord,发送,5,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.973,0.0
Notochord,发送,6,CADM1_NECTIN3,Neural crest,CADM1,NECTIN3,0.947,0.0
Notochord,发送,7,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.851,0.0
Notochord,发送,8,LRFN4_PTPRF,Neural crest,LRFN4,PTPRF,0.85,0.0
Notochord,发送,9,LRRC4C_PTPRF,Neural crest,LRRC4C,PTPRF,0.828,0.0
Notochord,发送,10,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.817,0.0
Notochord,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.127,0.037
Notochord,接收,2,SLIT2_ROBO2,Neural crest,ROBO2,SLIT2,1.068,0.0
Notochord,接收,3,SLIT2_ROBO1,Neural crest,ROBO1,SLIT2,1.057,0.0
Notochord,接收,4,NTN1_UNC5C,Neural crest,UNC5C,NTN1,0.876,0.0
Notochord,接收,5,FN1_integrin_aVb1_complex,Neural crest,integrin,FN1,0.803,0.0
Notochord,接收,6,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,0.802,0.0
Notochord,接收,7,NTN1_UNC5B,Neural crest,UNC5B,NTN1,0.792,0.0
Notochord,接收,8,NTN1_DCC,Neural crest,DCC,NTN1,0.784,0.0
Notochord,接收,9,SHH_PTCH_GAS1_transmembrane_receptor,Neural crest,PTCH,SHH,0.742,0.0
Notochord,接收,10,FN1_integrin_a3b1_complex,Neural crest,integrin,FN1,0.721,0.0
Sclerotome,发送,1,MDK_ALK,Neural crest,MDK,ALK,1.278,0.02
Sclerotome,发送,2,APP_SORL1,Neural crest,APP,SORL1,1.056,0.014
Sclerotome,发送,3,SEMA3E_PLXND1,Neural crest,SEMA3E,PLXND1,0.84,0.038
Sclerotome,发送,4,VEGFC_KDR,Neural crest,VEGFC,KDR,0.832,0.042
Sclerotome,发送,5,WNT5A_ROR1,Neural crest,WNT5A,ROR1,0.715,0.046
Sclerotome,发送,6,PTN_ALK,Neural crest,PTN,ALK,0.628,0.017
Sclerotome,发送,7,SEMA3A_NRP1,Neural crest,SEMA3A,NRP1,0.554,0.05
Sclerotome,发送,8,SEMA3A_PlexinA1_complex3,Neural crest,SEMA3A,PlexinA1,0.554,0.005
Sclerotome,发送,9,WNT5A_FZD8_LRP5,Neural crest,WNT5A,FZD8,0.499,0.018
Sclerotome,发送,10,SEMA6D_PlexinA1_complex1,Neural crest,SEMA6D,PlexinA1,0.495,0.029
Sclerotome,接收,1,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.865,0.02
Sclerotome,接收,2,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.859,0.008
Sclerotome,接收,3,DLK1_NOTCH2,Neural crest,NOTCH2,DLK1,1.705,0.006
Sclerotome,接收,4,DLK1_NOTCH1,Neural crest,NOTCH1,DLK1,1.686,0.016
Sclerotome,接收,5,DLK1_NOTCH3,Neural crest,NOTCH3,DLK1,1.609,0.01
Sclerotome,接收,6,FGF2_FGFR2,Neural crest,FGFR2,FGF2,1.41,0.038
Sclerotome,接收,7,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,1.368,0.007
Sclerotome,接收,8,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,1.207,0.042
Sclerotome,接收,9,EFNA5_EPHA4,Neural crest,EPHA4,EFNA5,1.182,0.012
Sclerotome,接收,10,EFNA5_EPHB2,Neural crest,EPHB2,EFNA5,1.179,0.02
