cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,387,100.6,225.8,5.6,18.0
Branchial arch,single_cluster,10,110.6,209.1,14.2,5.91
Cavity,single_cluster,103,110.3,224.9,6.1,18.51
Neural crest,target,20,104.8,222.1,0.0,0.0
Notochord,single_cluster,174,114.8,223.4,10.0,13.66
Sclerotome,single_cluster,1,108.0,210.0,12.5,0.0
