邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Notochord,141,124,265,58.65099999999999,49.70399999999998,108.35499999999996,0.4159645390070921,0.4008387096774192,0.40888679245283005
Neural crest,122,122,244,45.616,45.616,91.232,0.3739016393442623,0.3739016393442623,0.3739016393442623
Branchial arch,72,74,146,36.081,39.516000000000005,75.59700000000001,0.501125,0.534,0.5177876712328767
Brain,113,87,200,46.96400000000001,26.009,72.97300000000001,0.41561061946902667,0.29895402298850576,0.36486500000000005
Neural crest_1_57_Target,91,38,129,40.34699999999999,21.063,61.40999999999998,0.4433736263736262,0.5542894736842104,0.47604651162790684
Sclerotome,16,47,63,10.235999999999999,37.668,47.903999999999996,0.6397499999999999,0.8014468085106383,0.7603809523809523
Cavity,13,4,17,7.4079999999999995,1.4660000000000002,8.873999999999999,0.5698461538461538,0.36650000000000005,0.5219999999999999
