邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,113,45.77599999999999,0.40509734513274326,1.153,0.114
Neural crest,122,45.17399999999997,0.37027868852458995,1.317,0.093
Branchial arch,89,44.81300000000001,0.5035168539325844,1.715,0.138
Neural crest_1_59_Target,101,43.821000000000005,0.4338712871287129,1.376,0.132
Brain,75,24.085999999999995,0.3211466666666666,1.189,0.097
Cavity,19,7.021000000000001,0.3695263157894737,1.145,0.134
