邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.357,0.0
Brain,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.197,0.0
Brain,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.195,0.0
Brain,发送,4,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.757,0.0
Brain,发送,5,CADM1_CADM1,Neural crest,CADM1,CADM1,0.742,0.004
Brain,发送,6,CDH2_CDH2,Neural crest,CDH2,CDH2,0.733,0.022
Brain,发送,7,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.719,0.0
Brain,发送,8,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.706,0.0
Brain,发送,9,TENM4_ADGRL2,Neural crest,TENM4,ADGRL2,0.69,0.0
Brain,发送,10,LRFN4_PTPRF,Neural crest,LRFN4,PTPRF,0.686,0.039
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.189,0.0
Brain,接收,2,CADM1_CADM1,Neural crest,CADM1,CADM1,0.742,0.004
Brain,接收,3,CDH2_CDH2,Neural crest,CDH2,CDH2,0.733,0.022
Brain,接收,4,TENM3_ADGRL2,Neural crest,ADGRL2,TENM3,0.676,0.011
Brain,接收,5,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.602,0.0
Brain,接收,6,TENM3_ADGRL3,Neural crest,ADGRL3,TENM3,0.543,0.0
Brain,接收,7,TENM3_ADGRL1,Neural crest,ADGRL1,TENM3,0.527,0.0
Brain,接收,8,EFNA2_EPHA7,Neural crest,EPHA7,EFNA2,0.493,0.0
Brain,接收,9,WNT5A_ROR2,Neural crest,ROR2,WNT5A,0.483,0.0
Brain,接收,10,NTN1_UNC5C,Neural crest,UNC5C,NTN1,0.473,0.007
Branchial arch,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.585,0.0
Branchial arch,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.511,0.0
Branchial arch,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.192,0.009
Branchial arch,发送,4,LRFN4_PTPRF,Neural crest,LRFN4,PTPRF,1.122,0.002
Branchial arch,发送,5,LRRC4C_PTPRF,Neural crest,LRRC4C,PTPRF,1.113,0.002
Branchial arch,发送,6,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.107,0.0
Branchial arch,发送,7,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.929,0.002
Branchial arch,发送,8,FN1_integrin_aVb1_complex,Neural crest,FN1,integrin,0.894,0.015
Branchial arch,发送,9,FN1_integrin_aVb5_complex,Neural crest,FN1,integrin,0.863,0.0
Branchial arch,发送,10,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.833,0.01
Branchial arch,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.715,0.0
Branchial arch,接收,2,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.715,0.0
Branchial arch,接收,3,MDK_PTPRZ1,Neural crest,PTPRZ1,MDK,1.304,0.022
Branchial arch,接收,4,COL2A1_integrin_a1b1_complex,Neural crest,integrin,COL2A1,1.269,0.0
Branchial arch,接收,5,COL2A1_integrin_a11b1_complex,Neural crest,integrin,COL2A1,1.256,0.0
Branchial arch,接收,6,COL18A1_integrin_a1b1_complex,Neural crest,integrin,COL18A1,1.108,0.001
Branchial arch,接收,7,TENM3_ADGRL2,Neural crest,ADGRL2,TENM3,1.097,0.006
Branchial arch,接收,8,COL18A1_integrin_a11b1_complex,Neural crest,integrin,COL18A1,1.095,0.001
Branchial arch,接收,9,FGF1_FGFR2,Neural crest,FGFR2,FGF1,1.094,0.004
Branchial arch,接收,10,DLK1_NOTCH2,Neural crest,NOTCH2,DLK1,1.037,0.007
Cavity,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.273,0.0
Cavity,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.196,0.0
Cavity,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.111,0.0
Cavity,发送,4,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.715,0.0
Cavity,发送,5,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.709,0.0
Cavity,发送,6,FN1_integrin_a3b1_complex,Neural crest,FN1,integrin,0.624,0.01
Cavity,发送,7,APP_FPR2,Neural crest,APP,FPR2,0.618,0.0
Cavity,发送,8,APP_TNFRSF21,Neural crest,APP,TNFRSF21,0.544,0.0
Cavity,发送,9,Glutamate_byGLS_and_SLC1A3_GRM7,Neural crest,Glutamate,byGLS,0.324,0.026
Cavity,发送,10,EFNB2_EPHB3,Neural crest,EFNB2,EPHB3,0.285,0.0
Cavity,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.145,0.05
Cavity,接收,2,COL18A1_integrin_a1b1_complex,Neural crest,integrin,COL18A1,0.631,0.011
Cavity,接收,3,COL18A1_integrin_a11b1_complex,Neural crest,integrin,COL18A1,0.619,0.017
Cavity,接收,4,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.572,0.0
Cavity,接收,5,EFNA2_EPHA7,Neural crest,EPHA7,EFNA2,0.429,0.0
Cavity,接收,6,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.416,0.0
