cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,305,101.8,228.9,5.7,16.42
Branchial arch,single_cluster,4,110.0,210.5,16.0,1.97
Cavity,single_cluster,123,111.8,230.5,6.6,14.97
Neural crest,target,34,106.8,226.2,0.0,0.0
Notochord,single_cluster,144,112.9,226.8,6.2,11.47
