邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,153,60.632000000000005,0.3962875816993464,1.22,0.088
Brain,175,57.85000000000001,0.3305714285714286,1.152,0.096
Mesenchyme,83,37.223,0.44846987951807227,1.501,0.116
Branchial arch,46,35.164,0.7644347826086957,1.718,0.162
Sclerotome,59,32.905,0.5577118644067797,1.248,0.133
Brain_1_0_Target,81,29.852,0.3685432098765432,1.169,0.103
Cavity,2,0.76,0.38,0.518,0.242
