邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.991,0.009
AGM,发送,2,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.275,0.021
AGM,发送,3,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,1.1,0.033
AGM,发送,4,AGRN_PTPRS,Neural crest,AGRN,PTPRS,1.092,0.044
AGM,发送,5,VEGFB_NRP1,Neural crest,VEGFB,NRP1,1.013,0.018
AGM,发送,6,SEMA3A_NRP1,Neural crest,SEMA3A,NRP1,0.985,0.015
AGM,发送,7,CDH5_CDH5,Neural crest,CDH5,CDH5,0.973,0.029
AGM,发送,8,VEGFA_NRP1,Neural crest,VEGFA,NRP1,0.955,0.02
AGM,发送,9,FN1_integrin_aVb3_complex,Neural crest,FN1,integrin,0.926,0.004
AGM,发送,10,FN1_integrin_aVb5_complex,Neural crest,FN1,integrin,0.926,0.044
AGM,发送,11,LRFN4_PTPRS,Neural crest,LRFN4,PTPRS,0.908,0.045
AGM,发送,12,COL1A2_integrin_a1b1_complex,Neural crest,COL1A2,integrin,0.878,0.036
AGM,发送,13,Glutamate_byGLS_and_SLC1A3_GRIK3,Neural crest,Glutamate,byGLS,0.821,0.015
AGM,发送,14,LPAR1_ADGRE5,Neural crest,LPAR1,ADGRE5,0.734,0.03
AGM,发送,15,integrin_aVb1_complex_ADGRE5,Neural crest,integrin,aVb1,0.689,0.03
AGM,发送,16,MMP2_integrin_aVb3_complex,Neural crest,MMP2,integrin,0.64,0.002
AGM,发送,17,LAMC1_integrin_aVb3_complex,Neural crest,LAMC1,integrin,0.593,0.003
AGM,发送,18,ANGPT1_TEK,Neural crest,ANGPT1,TEK,0.592,0.044
AGM,发送,19,VTN_integrin_aVb3_complex,Neural crest,VTN,integrin,0.577,0.005
AGM,发送,20,LPAR2_ADGRE5,Neural crest,LPAR2,ADGRE5,0.549,0.033
AGM,发送,21,Glutamate_byGLS_and_SLC1A3_GRM4,Neural crest,Glutamate,byGLS,0.494,0.01
AGM,发送,22,Glutamate_byGLS_and_SLC1A3_Glutamate_Kainate_3_5_complex,Neural crest,Glutamate,byGLS,0.494,0.007
AGM,发送,23,SEMA3A_PlexinA3_complex1,Neural crest,SEMA3A,PlexinA3,0.462,0.011
AGM,发送,24,IGF1_integrin_aVb3_complex,Neural crest,IGF1,integrin,0.443,0.002
AGM,发送,25,THBS1_integrin_aVb3_complex,Neural crest,THBS1,integrin,0.395,0.011
AGM,发送,26,TNC_integrin_aVb3_complex,Neural crest,TNC,integrin,0.386,0.003
AGM,发送,27,VWF_integrin_aVb3_complex,Neural crest,VWF,integrin,0.385,0.006
AGM,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.965,0.04
AGM,接收,2,FN1_integrin_aVb1_complex,Neural crest,integrin,FN1,1.32,0.05
AGM,接收,3,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,1.318,0.04
AGM,接收,4,FN1_integrin_a11b1_complex,Neural crest,integrin,FN1,1.229,0.044
AGM,接收,5,FN1_integrin_a4b1_complex,Neural crest,integrin,FN1,1.227,0.042
AGM,接收,6,FN1_integrin_a8b1_complex,Neural crest,integrin,FN1,1.194,0.046
AGM,接收,7,CDH5_CDH5,Neural crest,CDH5,CDH5,0.973,0.029
AGM,接收,8,PTPRS_NTRK3,Neural crest,NTRK3,PTPRS,0.9,0.045
AGM,接收,9,TGFB2_TGFBR3,Neural crest,TGFBR3,TGFB2,0.76,0.025
AGM,接收,10,TGFB2_TGFbeta_receptor1,Neural crest,TGFbeta,TGFB2,0.732,0.024
