邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,144,51.038999999999994,0.35443749999999996,1.225,0.079
Neural crest,86,28.148,0.3273023255813953,1.193,0.111
Brain_1_8_Target,30,10.695000000000004,0.35650000000000015,0.681,0.099
Cavity,0,0.0,0.0,0.0,0.0
