邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF1R,Connective tissue,IGF2,IGF1R,1.749,0.0
AGM,发送,2,DLK1_NOTCH2,Connective tissue,DLK1,NOTCH2,1.405,0.0
AGM,发送,3,DLK1_NOTCH3,Connective tissue,DLK1,NOTCH3,1.399,0.0
AGM,发送,4,DLK1_NOTCH1,Connective tissue,DLK1,NOTCH1,1.36,0.0
AGM,发送,5,MPZL1_MPZL1,Connective tissue,MPZL1,MPZL1,0.806,0.0
AGM,发送,6,WNT2_SFRP1,Connective tissue,WNT2,SFRP1,0.656,0.0
AGM,发送,7,FLRT3_ADGRL2,Connective tissue,FLRT3,ADGRL2,0.63,0.0
AGM,发送,8,APP_FPR2,Connective tissue,APP,FPR2,0.617,0.0
AGM,发送,9,WNT5A_SFRP1,Connective tissue,WNT5A,SFRP1,0.551,0.0
AGM,发送,10,APP_TNFRSF21,Connective tissue,APP,TNFRSF21,0.543,0.0
AGM,接收,1,MPZL1_MPZL1,Connective tissue,MPZL1,MPZL1,0.806,0.0
AGM,接收,2,EFNA5_EPHA3,Connective tissue,EPHA3,EFNA5,0.689,0.0
AGM,接收,3,PDGFC_PDGFRA,Connective tissue,PDGFRA,PDGFC,0.674,0.0
AGM,接收,4,LRFN4_PTPRF,Connective tissue,PTPRF,LRFN4,0.63,0.005
AGM,接收,5,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Connective tissue,byALDH1A2,atRetinoicAcid,0.599,0.0
AGM,接收,6,CADM1_NECTIN3,Connective tissue,NECTIN3,CADM1,0.583,0.013
AGM,接收,7,WNT5A_SFRP1,Connective tissue,SFRP1,WNT5A,0.582,0.0
AGM,接收,8,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,Connective tissue,byALDH1A2,atRetinoicAcid,0.576,0.0
AGM,接收,9,WNT5B_SFRP1,Connective tissue,SFRP1,WNT5B,0.547,0.0
AGM,接收,10,atRetinoicAcid_byALDH1A2_RAreceptor_RARA_RXRA,Connective tissue,byALDH1A2,atRetinoicAcid,0.544,0.0
Cavity,发送,1,DLK1_NOTCH2,Connective tissue,DLK1,NOTCH2,1.349,0.0
Cavity,发送,2,DLK1_NOTCH1,Connective tissue,DLK1,NOTCH1,1.34,0.0
Cavity,发送,3,COL3A1_ADGRG1,Connective tissue,COL3A1,ADGRG1,1.15,0.0
Cavity,发送,4,APP_FPR2,Connective tissue,APP,FPR2,0.583,0.003
Cavity,发送,5,APP_TNFRSF21,Connective tissue,APP,TNFRSF21,0.536,0.0
Cavity,发送,6,WNT2_FZD3_LRP6,Connective tissue,WNT2,FZD3,0.32,0.0
Cavity,发送,7,WNT2_FZD7_LRP6,Connective tissue,WNT2,FZD7,0.32,0.0
Cavity,发送,8,WNT2_FZD2_LRP6,Connective tissue,WNT2,FZD2,0.32,0.0
Cavity,发送,9,WNT2_SFRP2,Connective tissue,WNT2,SFRP2,0.314,0.0
Cavity,发送,10,WNT2_FZD2_LRP5,Connective tissue,WNT2,FZD2,0.31,0.001
Cavity,接收,1,WNT6_SFRP1,Connective tissue,SFRP1,WNT6,0.52,0.0
Cavity,接收,2,WNT5A_SFRP1,Connective tissue,SFRP1,WNT5A,0.52,0.0
Cavity,接收,3,WNT2_SFRP1,Connective tissue,SFRP1,WNT2,0.519,0.0
Cavity,接收,4,PDGFC_PDGFRA,Connective tissue,PDGFRA,PDGFC,0.507,0.036
Cavity,接收,5,PDGFA_PDGFRA,Connective tissue,PDGFRA,PDGFA,0.488,0.0
Cavity,接收,6,EFNA5_EPHA3,Connective tissue,EPHA3,EFNA5,0.446,0.002
Cavity,接收,7,EFNA4_EPHA3,Connective tissue,EPHA3,EFNA4,0.391,0.0
Cavity,接收,8,VEGFA_NRP2,Connective tissue,NRP2,VEGFA,0.334,0.014
Cavity,接收,9,TNC_integrin_a9b1_complex,Connective tissue,integrin,TNC,0.287,0.004
Cavity,接收,10,WNT5A_ROR1,Connective tissue,ROR1,WNT5A,0.281,0.008
Connective tissue,发送,1,IGF2_IGF2R,Connective tissue,IGF2,IGF2R,1.962,0.001
Connective tissue,发送,2,IGF2_IGF1R,Connective tissue,IGF2,IGF1R,1.762,0.0
Connective tissue,发送,3,DLK1_NOTCH2,Connective tissue,DLK1,NOTCH2,1.488,0.0
Connective tissue,发送,4,DLK1_NOTCH1,Connective tissue,DLK1,NOTCH1,1.377,0.0
Connective tissue,发送,5,DLK1_NOTCH3,Connective tissue,DLK1,NOTCH3,1.349,0.0
Connective tissue,发送,6,MPZL1_MPZL1,Connective tissue,MPZL1,MPZL1,0.796,0.0
Connective tissue,发送,7,WNT2_SFRP1,Connective tissue,WNT2,SFRP1,0.714,0.0
Connective tissue,发送,8,LRFN4_PTPRF,Connective tissue,LRFN4,PTPRF,0.644,0.0
Connective tissue,发送,9,APP_FPR2,Connective tissue,APP,FPR2,0.63,0.0
Connective tissue,发送,10,WNT5A_SFRP1,Connective tissue,WNT5A,SFRP1,0.609,0.0
Connective tissue,接收,1,IGF2_IGF2R,Connective tissue,IGF2R,IGF2,1.962,0.001
Connective tissue,接收,2,IGF2_IGF1R,Connective tissue,IGF1R,IGF2,1.762,0.0
Connective tissue,接收,3,DLK1_NOTCH2,Connective tissue,NOTCH2,DLK1,1.488,0.0
Connective tissue,接收,4,DLK1_NOTCH1,Connective tissue,NOTCH1,DLK1,1.377,0.0
Connective tissue,接收,5,DLK1_NOTCH3,Connective tissue,NOTCH3,DLK1,1.349,0.0
Connective tissue,接收,6,MPZL1_MPZL1,Connective tissue,MPZL1,MPZL1,0.796,0.0
Connective tissue,接收,7,WNT2_SFRP1,Connective tissue,SFRP1,WNT2,0.714,0.0
Connective tissue,接收,8,LRFN4_PTPRF,Connective tissue,PTPRF,LRFN4,0.644,0.0
Connective tissue,接收,9,APP_FPR2,Connective tissue,FPR2,APP,0.63,0.0
Connective tissue,接收,10,WNT5A_SFRP1,Connective tissue,SFRP1,WNT5A,0.609,0.0
Connective tissue_1_126_Target,发送,1,IGF2_IGF2R,Connective tissue,IGF2,IGF2R,2.08,0.001
Connective tissue_1_126_Target,发送,2,IGF2_IGF1R,Connective tissue,IGF2,IGF1R,1.713,0.021
Connective tissue_1_126_Target,发送,3,DLK1_NOTCH2,Connective tissue,DLK1,NOTCH2,1.437,0.0
Connective tissue_1_126_Target,发送,4,DLK1_NOTCH1,Connective tissue,DLK1,NOTCH1,1.413,0.0
Connective tissue_1_126_Target,发送,5,DLK1_NOTCH3,Connective tissue,DLK1,NOTCH3,1.386,0.0
Connective tissue_1_126_Target,发送,6,PPIA_BSG,Connective tissue,PPIA,BSG,1.373,0.0
Connective tissue_1_126_Target,发送,7,COL3A1_integrin_a11b1_complex,Connective tissue,COL3A1,integrin,1.197,0.0
Connective tissue_1_126_Target,发送,8,COL3A1_integrin_a1b1_complex,Connective tissue,COL3A1,integrin,1.134,0.0
Connective tissue_1_126_Target,发送,9,COL1A1_integrin_a11b1_complex,Connective tissue,COL1A1,integrin,0.919,0.0
Connective tissue_1_126_Target,发送,10,COL1A2_integrin_a11b1_complex,Connective tissue,COL1A2,integrin,0.907,0.0
Connective tissue_1_126_Target,接收,1,IGF2_IGF2R,Connective tissue,IGF2R,IGF2,2.303,0.0
Connective tissue_1_126_Target,接收,2,IGF2_IGF1R,Connective tissue,IGF1R,IGF2,2.103,0.0
Connective tissue_1_126_Target,接收,3,DLK1_NOTCH2,Connective tissue,NOTCH2,DLK1,1.66,0.0
Connective tissue_1_126_Target,接收,4,DLK1_NOTCH1,Connective tissue,NOTCH1,DLK1,1.549,0.0
Connective tissue_1_126_Target,接收,5,DLK1_NOTCH3,Connective tissue,NOTCH3,DLK1,1.521,0.0
Connective tissue_1_126_Target,接收,6,FN1_integrin_aVb5_complex,Connective tissue,integrin,FN1,1.392,0.0
Connective tissue_1_126_Target,接收,7,FN1_integrin_aVb1_complex,Connective tissue,integrin,FN1,1.392,0.0
Connective tissue_1_126_Target,接收,8,FN1_integrin_a8b1_complex,Connective tissue,integrin,FN1,1.321,0.0
Connective tissue_1_126_Target,接收,9,FN1_integrin_a3b1_complex,Connective tissue,integrin,FN1,1.299,0.0
Connective tissue_1_126_Target,接收,10,FN1_integrin_a4b1_complex,Connective tissue,integrin,FN1,1.282,0.0
Dermomyotome,发送,1,IGF2_IGF1R,Connective tissue,IGF2,IGF1R,1.71,0.009
Dermomyotome,发送,2,DLK1_NOTCH2,Connective tissue,DLK1,NOTCH2,1.462,0.0
Dermomyotome,发送,3,DLK1_NOTCH1,Connective tissue,DLK1,NOTCH1,1.44,0.0
Dermomyotome,发送,4,DLK1_NOTCH3,Connective tissue,DLK1,NOTCH3,1.411,0.0
Dermomyotome,发送,5,CADM1_CADM1,Connective tissue,CADM1,CADM1,0.885,0.0
Dermomyotome,发送,6,FLRT3_ADGRL2,Connective tissue,FLRT3,ADGRL2,0.741,0.0
Dermomyotome,发送,7,MPZL1_MPZL1,Connective tissue,MPZL1,MPZL1,0.709,0.015
Dermomyotome,发送,8,APP_FPR2,Connective tissue,APP,FPR2,0.661,0.0
Dermomyotome,发送,9,LAMC1_integrin_a6b1_complex,Connective tissue,LAMC1,integrin,0.643,0.0
Dermomyotome,发送,10,TENM3_ADGRL2,Connective tissue,TENM3,ADGRL2,0.641,0.0
Dermomyotome,接收,1,DLK1_NOTCH2,Connective tissue,NOTCH2,DLK1,1.438,0.0
Dermomyotome,接收,2,DLK1_NOTCH1,Connective tissue,NOTCH1,DLK1,1.327,0.0
Dermomyotome,接收,3,DLK1_NOTCH3,Connective tissue,NOTCH3,DLK1,1.299,0.0
Dermomyotome,接收,4,PPIA_BSG,Connective tissue,BSG,PPIA,1.266,0.004
Dermomyotome,接收,5,CADM1_NECTIN3,Connective tissue,NECTIN3,CADM1,0.898,0.0
Dermomyotome,接收,6,CADM1_CADM1,Connective tissue,CADM1,CADM1,0.885,0.0
Dermomyotome,接收,7,PDGFC_PDGFRA,Connective tissue,PDGFRA,PDGFC,0.819,0.0
Dermomyotome,接收,8,MPZL1_MPZL1,Connective tissue,MPZL1,MPZL1,0.709,0.015
Dermomyotome,接收,9,EFNA5_EPHA3,Connective tissue,EPHA3,EFNA5,0.671,0.0
Dermomyotome,接收,10,LRFN4_PTPRF,Connective tissue,PTPRF,LRFN4,0.657,0.0
Heart,发送,1,IGF2_IGF2R,Connective tissue,IGF2,IGF2R,2.549,0.0
Heart,发送,2,IGF2_IGF1R,Connective tissue,IGF2,IGF1R,1.775,0.0
Heart,发送,3,DLK1_NOTCH1,Connective tissue,DLK1,NOTCH1,1.498,0.0
Heart,发送,4,DLK1_NOTCH3,Connective tissue,DLK1,NOTCH3,1.378,0.0
Heart,发送,5,DLK1_NOTCH2,Connective tissue,DLK1,NOTCH2,1.359,0.0
Heart,发送,6,COL3A1_integrin_a1b1_complex,Connective tissue,COL3A1,integrin,1.355,0.0
Heart,发送,7,PPIA_BSG,Connective tissue,PPIA,BSG,1.302,0.0
Heart,发送,8,COL1A1_integrin_a1b1_complex,Connective tissue,COL1A1,integrin,1.076,0.0
Heart,发送,9,COL1A2_integrin_a1b1_complex,Connective tissue,COL1A2,integrin,1.065,0.0
Heart,发送,10,COL18A1_integrin_a1b1_complex,Connective tissue,COL18A1,integrin,1.004,0.0
Heart,接收,1,IGF2_IGF2R,Connective tissue,IGF2R,IGF2,2.164,0.0
Heart,接收,2,IGF2_IGF1R,Connective tissue,IGF1R,IGF2,1.964,0.0
Heart,接收,3,FN1_integrin_aVb5_complex,Connective tissue,integrin,FN1,1.199,0.0
Heart,接收,4,FN1_integrin_aVb1_complex,Connective tissue,integrin,FN1,1.199,0.0
Heart,接收,5,FN1_integrin_a8b1_complex,Connective tissue,integrin,FN1,1.127,0.0
Heart,接收,6,FN1_integrin_a3b1_complex,Connective tissue,integrin,FN1,1.105,0.0
Heart,接收,7,FN1_integrin_a4b1_complex,Connective tissue,integrin,FN1,1.089,0.0
Heart,接收,8,MPZL1_MPZL1,Connective tissue,MPZL1,MPZL1,0.72,0.005
Heart,接收,9,LRFN4_PTPRF,Connective tissue,PTPRF,LRFN4,0.619,0.028
Heart,接收,10,CDH2_CDH2,Connective tissue,CDH2,CDH2,0.607,0.0
Liver,发送,1,IGF2_IGF2R,Connective tissue,IGF2,IGF2R,2.061,0.001
Liver,发送,2,IGF2_IGF1R,Connective tissue,IGF2,IGF1R,1.731,0.012
Liver,发送,3,DLK1_NOTCH2,Connective tissue,DLK1,NOTCH2,1.512,0.0
Liver,发送,4,DLK1_NOTCH1,Connective tissue,DLK1,NOTCH1,1.51,0.0
Liver,发送,5,DLK1_NOTCH3,Connective tissue,DLK1,NOTCH3,1.398,0.0
Liver,发送,6,PPIA_BSG,Connective tissue,PPIA,BSG,1.306,0.002
