邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,CDH2_CDH2,Brain,CDH2,CDH2,0.836,0.0
Brain,发送,2,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.783,0.04
Brain,发送,3,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.772,0.025
Brain,发送,4,CADM1_CADM1,Brain,CADM1,CADM1,0.771,0.003
Brain,发送,5,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.734,0.003
Brain,发送,6,EFNB3_EPHA4,Brain,EFNB3,EPHA4,0.72,0.0
Brain,发送,7,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.687,0.0
Brain,发送,8,EFNB3_EPHB2,Brain,EFNB3,EPHB2,0.67,0.0
Brain,发送,9,WNT5A_SFRP2,Brain,WNT5A,SFRP2,0.666,0.0
Brain,发送,10,NTN1_DCC,Brain,NTN1,DCC,0.654,0.0
Brain,接收,1,CDH2_CDH2,Brain,CDH2,CDH2,0.836,0.0
Brain,接收,2,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.783,0.04
Brain,接收,3,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.772,0.025
Brain,接收,4,CADM1_CADM1,Brain,CADM1,CADM1,0.771,0.003
Brain,接收,5,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.734,0.003
Brain,接收,6,EFNB3_EPHA4,Brain,EPHA4,EFNB3,0.72,0.0
Brain,接收,7,TENM3_ADGRL2,Brain,ADGRL2,TENM3,0.687,0.0
Brain,接收,8,EFNB3_EPHB2,Brain,EPHB2,EFNB3,0.67,0.0
Brain,接收,9,WNT5A_SFRP2,Brain,SFRP2,WNT5A,0.666,0.0
Brain,接收,10,NTN1_DCC,Brain,DCC,NTN1,0.654,0.0
Brain_1_20_Target,发送,1,WNT5A_SFRP1,Brain,WNT5A,SFRP1,0.813,0.0
Brain_1_20_Target,发送,2,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.746,0.007
Brain_1_20_Target,发送,3,WNT5B_SFRP1,Brain,WNT5B,SFRP1,0.74,0.0
Brain_1_20_Target,发送,4,WNT3A_SFRP1,Brain,WNT3A,SFRP1,0.731,0.0
Brain_1_20_Target,发送,5,WNT9A_SFRP1,Brain,WNT9A,SFRP1,0.705,0.0
Brain_1_20_Target,发送,6,WNT5A_SFRP2,Brain,WNT5A,SFRP2,0.704,0.011
Brain_1_20_Target,发送,7,WNT1_SFRP1,Brain,WNT1,SFRP1,0.702,0.0
