邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,197,64.15700000000001,0.32567005076142136,1.136,0.102
Neural crest,58,23.078,0.3978965517241379,1.297,0.093
Brain_1_7_Target,63,22.879999999999995,0.3631746031746031,1.251,0.118
Cavity,2,0.744,0.372,0.375,0.369
