邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.136,0.0
Brain,发送,2,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.08,0.0
Brain,发送,3,CDH2_CDH2,Brain,CDH2,CDH2,0.848,0.0
Brain,发送,4,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.822,0.0
Brain,发送,5,CADM1_CADM1,Brain,CADM1,CADM1,0.72,0.001
Brain,发送,6,NTN1_DCC,Brain,NTN1,DCC,0.685,0.0
Brain,发送,7,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.673,0.0
Brain,发送,8,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.666,0.003
Brain,发送,9,TENM4_ADGRL2,Brain,TENM4,ADGRL2,0.659,0.0
Brain,发送,10,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.649,0.0
Brain,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.136,0.0
Brain,接收,2,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.08,0.0
Brain,接收,3,CDH2_CDH2,Brain,CDH2,CDH2,0.848,0.0
Brain,接收,4,TENM3_ADGRL2,Brain,ADGRL2,TENM3,0.822,0.0
Brain,接收,5,CADM1_CADM1,Brain,CADM1,CADM1,0.72,0.001
Brain,接收,6,NTN1_DCC,Brain,DCC,NTN1,0.685,0.0
Brain,接收,7,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.673,0.0
Brain,接收,8,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.666,0.003
Brain,接收,9,TENM4_ADGRL2,Brain,ADGRL2,TENM4,0.659,0.0
Brain,接收,10,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.649,0.0
Brain_1_7_Target,发送,1,2arachidonoylglycerol_byDAGLB_CNR1,Brain,2arachidonoylglycerol,byDAGLB,0.833,0.039
Brain_1_7_Target,发送,2,MPZL1_MPZL1,Brain,MPZL1,MPZL1,0.694,0.04
Brain_1_7_Target,发送,3,CD44_TYROBP,Brain,CD44,TYROBP,0.689,0.006
Brain_1_7_Target,发送,4,FN1_integrin_a4b1_complex,Brain,FN1,integrin,0.631,0.015
Brain_1_7_Target,发送,5,WNT5A_SFRP1,Brain,WNT5A,SFRP1,0.498,0.022
Brain_1_7_Target,发送,6,EFNB3_EPHB4,Brain,EFNB3,EPHB4,0.481,0.021
Brain_1_7_Target,发送,7,FN1_integrin_a8b1_complex,Brain,FN1,integrin,0.477,0.044
Brain_1_7_Target,发送,8,VEGFA_KDR,Brain,VEGFA,KDR,0.436,0.002
Brain_1_7_Target,发送,9,JAM2_integrin_a4b1_complex,Brain,JAM2,integrin,0.419,0.007
